cpu,103041620,443648,45696937,2966430181,1697552,0,4484378,0
cpu18,2000599,390,979680,84118695,27509,0,16020,0
cpu19,1794939,224,867869,84589523,31223,0,12678,0
sched_cpu18,32175019629055
sched_cpu19,28532659774472
