channels,reactors,frame,rep,offered,achieved,ratio,p50_us,p99_us,p999_us,fail,drops,pending,worker_fail,credit_hold_dropped,eq_budget_exhausted,client_core,server_core,client_app_core,client_sidecar_core,server_app_core,server_sidecar_core,dpu_core_total,dpu_core_workers,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,window_s
8,8,8192,1,30000,29961.0,0.9987,3100.00,135992.00,206549.00,0,0,0,0,0,0,1.6745,2.3636,1.6333,0.0000,2.3177,0.0000,8.040095,7.958867,0.993134,0.997732,0.994667,0.996199,0.994667,0.994667,0.994667,0.993134,0,0,0,0,0,0,0,0,6.5248
