channels,reactors,frame,rep,offered,achieved,ratio,p50_us,p99_us,p999_us,fail,drops,client_core,server_core,dpu_core_total,dpu_core_workers,w0,w1,w2,w3,w4,w5,w6,w7,window_s
1,8,64,1,1000,1000.0,1.0000,1918.00,2911.00,25696.00,0,0,0.1496,0.2198,0.792523,0.747634,0.004644,0.004644,0.007739,0.006192,0.006192,0.004644,0.006192,0.707387,6.4604
1,8,64,1,2000,2001.0,1.0005,5236.00,15616.00,20591.00,0,0,0.2027,0.1816,1.046886,1.022071,0.984847,0.004653,0.006204,0.004653,0.004653,0.006204,0.006204,0.004653,6.4477
1,8,64,1,3000,2715.0,0.9050,781257.00,1630101.52,1630101.52,0,0,0.2035,0.1226,1.048865,1.036470,0.006197,0.999287,0.004648,0.004648,0.006197,0.006197,0.004648,0.004648,6.4546
1,8,64,1,4000,870.0,0.2175,995644.00,1574540.76,1574540.76,0,0,0.1545,0.1323,1.052081,1.038198,0.006171,0.006171,0.998087,0.006171,0.006171,0.004628,0.006171,0.004628,6.4824
1,8,64,1,6000,50.0,0.0083,561479.00,593725.00,594467.00,0,0,0.1504,0.1427,1.049456,1.035525,0.004644,0.004644,0.004644,0.998375,0.006191,0.004644,0.007739,0.004644,6.4605
1,8,64,1,8000,49.0,0.0061,627728.00,648761.00,649311.00,0,0,0.1739,0.1662,1.049162,1.035235,0.004642,0.006190,0.006190,0.004642,0.996549,0.004642,0.006190,0.006190,6.4623
