channels,reactors,frame,rep,offered,achieved,ratio,p50_us,p99_us,p999_us,fail,drops,pending,worker_fail,credit_hold_dropped,eq_budget_exhausted,client_core,server_core,client_app_core,client_sidecar_core,server_app_core,server_sidecar_core,dpu_core_total,dpu_core_workers,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,window_s
8,8,8192,1,29250,29220.0,0.9990,2596.00,126812.00,172838.00,0,0,0,0,0,0,1.7053,2.3927,1.6648,0.0000,2.3438,0.0000,8.039298,7.951931,0.993225,0.997823,0.993225,0.996291,0.994758,0.991692,0.991692,0.993225,0,0,0,0,0,0,0,0,6.5242
8,8,8192,2,29250,29197.0,0.9982,2642.00,146691.00,197029.00,0,0,0,0,0,0,1.7026,2.3672,1.6640,0.0000,2.3227,0.0000,8.031461,7.945939,0.991142,0.997251,0.991142,0.994197,0.992670,0.994197,0.992670,0.992670,0,0,0,0,0,0,0,0,6.5480
8,8,8192,3,29250,29235.0,0.9995,2611.00,186718.00,265678.00,0,0,0,0,0,0,1.7102,2.4046,1.6723,0.0000,2.3596,0.0000,8.046434,7.962090,0.992194,0.999862,0.995261,0.996795,0.993728,0.995261,0.995261,0.993728,0,0,0,0,0,0,0,0,6.5209
8,8,8192,1,29500,29436.0,0.9978,2845.00,165054.00,297421.00,0,0,0,0,0,0,1.6794,2.3893,1.6427,0.0000,2.3441,0.0000,8.033314,7.950338,0.991103,0.998786,0.994176,0.995713,0.992640,0.992640,0.992640,0.992640,0,0,0,0,0,0,0,0,6.5079
8,8,8192,2,29500,29453.0,0.9984,2778.00,144218.00,183818.00,0,0,0,0,0,0,1.7006,2.3955,1.6604,0.0000,2.3466,0.0000,8.033356,7.949422,0.992324,0.997739,0.993678,0.997739,0.993678,0.992324,0.992324,0.989616,0,0,0,0,0,0,0,0,7.3867
8,8,8192,3,29500,29496.0,0.9999,2862.00,152257.00,232446.00,0,0,0,0,0,0,1.6875,2.4138,1.6485,0.0000,2.3662,0.0000,8.048577,7.963035,0.994425,0.997480,0.997480,0.995952,0.995952,0.995952,0.992897,0.992897,0,0,0,0,0,0,0,0,6.5465
8,8,8192,1,29750,29675.0,0.9975,2821.00,317792.00,413804.00,0,0,0,0,0,0,1.7104,2.4564,1.6718,0.0000,2.4075,0.0000,8.042871,7.955847,0.992382,0.996962,0.995435,0.995435,0.995435,0.993908,0.992382,0.993908,0,0,0,0,0,0,0,0,6.5499
8,8,8192,2,29750,29709.0,0.9986,2861.00,381426.00,855547.00,0,0,0,0,0,0,1.7068,2.4552,1.6680,0.0000,2.4057,0.0000,8.048705,7.965998,0.994027,0.998622,0.995558,0.997090,0.995558,0.995558,0.994027,0.995558,0,0,0,0,0,0,0,0,6.5290
8,8,8192,3,29750,29711.0,0.9987,2849.00,147489.00,189915.00,0,0,0,0,0,0,1.6974,2.4463,1.6577,0.0000,2.3968,0.0000,8.042440,7.955172,0.992100,0.999755,0.990569,0.998224,0.995162,0.993631,0.993631,0.992100,0,0,0,0,0,0,0,0,6.5316
