channels,reactors,frame,rep,offered,achieved,ratio,p50_us,p99_us,p999_us,fail,drops,pending,worker_fail,credit_hold_dropped,eq_budget_exhausted,client_core,server_core,client_app_core,client_sidecar_core,server_app_core,server_sidecar_core,dpu_core_total,dpu_core_workers,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,window_s
8,8,64,1,90000,89999.0,1.0000,2792.00,16051.00,27260.00,0,0,0,0,0,0,3.7754,4.5713,3.7125,0.0000,4.5078,0.0000,7.954579,7.842716,0.977658,0.985320,0.979190,0.983787,0.983787,0.977658,0.976126,0.979190,0,0,0,0,0,0,0,0,6.5258
8,8,64,2,90000,90000.0,1.0000,2758.00,9060.00,18361.00,0,0,0,0,0,0,3.6780,4.5504,3.6028,0.0000,4.4720,0.0000,7.819397,7.709049,0.965547,0.970145,0.962482,0.965547,0.964014,0.959416,0.960949,0.960949,0,0,0,0,0,0,0,0,6.5248
8,8,64,3,90000,89998.0,1.0000,2934.00,15319.00,27991.00,0,0,0,0,0,0,3.7454,4.5793,3.6813,0.0000,4.5149,0.0000,7.980486,7.867332,0.980167,0.987813,0.981696,0.987813,0.986284,0.981696,0.980167,0.981696,0,0,0,0,0,0,0,0,6.5397
8,8,64,1,92000,91998.0,1.0000,3067.00,15175.00,23254.00,0,0,0,0,0,0,3.8130,4.6640,3.7474,0.0000,4.5956,0.0000,7.981761,7.871223,0.981024,0.984095,0.984095,0.987165,0.987165,0.984095,0.979489,0.984095,0,0,0,0,0,0,0,0,6.5136
8,8,64,2,92000,81261.0,0.8833,3241.00,15354.00,28629.00,0,73587,0,0,0,0,3.4263,4.1249,3.3581,0.0000,4.0552,0.0000,7.171834,7.069270,0.984309,0.988902,0.988902,0.987371,0.990432,0.153081,0.987371,0.988902,0,0,0,0,0,0,0,0,6.5325
