run_id,phase,config,payload_bytes,reply_bytes,threads,arrival,rate_index,offered_rps,reported_offered_rps,rep,duration_s,achieved_rps,gbps,p50_us,p95_us,p99_us,p999_us,p9999_us,avg_us,min_us,max_us,ok,scheduled,pending,fail,drops,overflow,reorder,client_app_cores,client_app_user_cores,client_app_system_cores,server_app_cores,server_app_user_cores,server_app_system_cores,client_sidecar_cores,client_sidecar_user_cores,client_sidecar_system_cores,server_sidecar_cores,server_sidecar_user_cores,server_sidecar_system_cores,host_cgroup_cores,host_cgroup_user_cores,host_cgroup_system_cores,host_busy_cores,host_user_cores,host_system_cores,host_irq_cores,host_softirq_cores,system_softirq_cores,dpu_arm_cores,nr_throttled,throttled_seconds,core_list,mpstat_file,perf_data,validation_status
idle-0-q0-envoy-permissive-r3,idle,envoy-permissive,0,8,4,none,0,0,0,3,5,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003473,0.000546,0.002927,0.002966,0.001103,0.001863,0.006439,0.001649,0.004790,0.019990,0.013993,0.005997,0.000000,0.000000,0.009995,NA,0.000000,0.000000,22;23,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-021656/raw/mpstat/idle-0-q0-envoy-permissive-r3.txt,NA,ok
idle-0-q0-envoy-strict-r3,idle,envoy-strict,0,8,4,none,0,0,0,3,5,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002757,0.000310,0.002447,0.003053,0.001795,0.001257,0.005810,0.002105,0.003704,0.017991,0.011994,0.005997,0.000000,0.000000,0.005997,NA,0.000000,0.000000,24;25,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-021656/raw/mpstat/idle-0-q0-envoy-strict-r3.txt,NA,ok
load-64-q1-envoy-strict-r1,load,envoy-strict,64,8,4,const,1,10922,10922,1,10.000,10922.000,0.0056,192.00,515.00,561.00,2230.00,9347.00,255.68,69.54,9850.05,108420,109220,0,0,0,0,0,0.098807,0.012891,0.085916,0.065082,0.004339,0.060742,0.273537,0.075874,0.197663,0.330480,0.092267,0.238213,0.767906,0.185371,0.582534,0.721003,0.181972,0.329517,0.000000,0.209514,0.220334,NA,0.000000,0.000000,24;25,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-021656/raw/mpstat/load-64-q1-envoy-strict-r1.txt,NA,ok
load-64-q1-dpumesh-preload-r1,load,dpumesh-preload,64,8,4,const,1,10922,10922,1,10.000,10922.000,0.0056,209.00,369.00,427.00,5614.00,14189.00,258.47,104.15,15614.99,108420,109220,0,0,0,0,0,0.158579,0.042830,0.115749,0.169185,0.041076,0.128109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.327764,0.083906,0.243858,0.239986,0.065898,0.174088,0.000000,0.000000,0.008852,0.868121,0.000000,0.000000,18;19,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-021656/raw/mpstat/load-64-q1-dpumesh-preload-r1.txt,NA,ok
load-64-q1-plain-r1,load,plain,64,8,4,const,1,10922,10922,1,10.000,10922.000,0.0056,152.00,245.00,280.00,519.00,1592.00,140.21,25.69,2336.06,108420,109220,0,0,0,0,0,0.149340,0.017549,0.131790,0.184739,0.006525,0.178214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.334079,0.024074,0.310004,0.175104,0.019675,0.084601,0.000000,0.070829,0.078699,NA,0.000000,0.000000,20;21,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-021656/raw/mpstat/load-64-q1-plain-r1.txt,NA,ok
load-64-q1-envoy-permissive-r1,load,envoy-permissive,64,8,4,const,1,10922,10922,1,10.000,10922.000,0.0056,155.00,417.00,504.00,625.00,2161.00,204.70,62.13,2892.30,108420,109220,0,0,0,0,0,0.100309,0.014829,0.085481,0.061361,0.004240,0.057121,0.255994,0.064003,0.191990,0.285418,0.065332,0.220086,0.703082,0.148404,0.554678,0.610812,0.132785,0.299996,0.000000,0.178031,0.189834,NA,0.000000,0.000000,22;23,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-021656/raw/mpstat/load-64-q1-envoy-permissive-r1.txt,NA,ok
load-64-q2-dpumesh-preload-r1,load,dpumesh-preload,64,8,4,const,2,17261,17261,1,10.000,17261.000,0.0088,206.00,370.00,445.00,1278.00,14382.00,237.98,78.60,18385.70,171808,172612,4,0,0,0,0,0.260931,0.062512,0.198418,0.259539,0.060078,0.199461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.520470,0.122590,0.397879,0.416087,0.100333,0.315754,0.000000,0.000000,0.009837,1.308349,0.000000,0.000000,18;19,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-021656/raw/mpstat/load-64-q2-dpumesh-preload-r1.txt,NA,ok
load-64-q2-plain-r1,load,plain,64,8,4,const,2,17261,17261,1,10.000,17260.000,0.0088,77.00,258.00,321.00,419.00,1589.00,107.48,17.92,1968.64,171808,172612,4,0,0,0,0,0.253762,0.027572,0.226190,0.233386,0.010289,0.223097,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.487148,0.037861,0.449287,0.291191,0.028529,0.156417,0.000000,0.106245,0.121002,NA,0.000000,0.000000,20;21,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-021656/raw/mpstat/load-64-q2-plain-r1.txt,NA,ok
load-64-q2-envoy-permissive-r1,load,envoy-permissive,64,8,4,const,2,17261,17261,1,10.000,17260.000,0.0088,168.00,359.00,452.00,1646.00,7649.00,193.29,60.97,8632.74,171808,172612,4,0,0,0,0,0.156160,0.024521,0.131639,0.091249,0.007144,0.084105,0.404362,0.098162,0.306200,0.374643,0.082437,0.292206,1.026414,0.212264,0.814150,1.048862,0.225318,0.502785,0.000000,0.320759,0.338470,NA,0.000000,0.000000,22;23,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-021656/raw/mpstat/load-64-q2-envoy-permissive-r1.txt,NA,ok
load-64-q2-envoy-strict-r1,load,envoy-strict,64,8,4,const,2,17261,17261,1,10.000,17260.000,0.0088,187.00,397.00,516.00,632.00,990.00,208.35,58.37,1465.11,171809,172612,3,0,0,0,0,0.151268,0.025485,0.125784,0.092064,0.009305,0.082759,0.435997,0.117359,0.318638,0.426149,0.107690,0.318459,1.105478,0.259839,0.845640,1.092962,0.267584,0.489915,0.000000,0.335464,0.348253,NA,0.000000,0.000000,24;25,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-021656/raw/mpstat/load-64-q2-envoy-strict-r1.txt,NA,ok
load-64-q3-plain-r1,load,plain,64,8,4,const,3,27277,27277,1,10.000,27276.000,0.0140,79.00,190.00,293.00,841.00,2368.00,83.23,17.87,2726.29,271965,272771,6,0,0,0,0,0.391964,0.038664,0.353300,0.305545,0.011170,0.294376,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.697509,0.049834,0.647676,0.449810,0.035434,0.231303,0.000000,0.183074,0.205712,NA,0.000000,0.000000,20;21,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-021656/raw/mpstat/load-64-q3-plain-r1.txt,NA,ok
load-64-q3-envoy-permissive-r1,load,envoy-permissive,64,8,4,const,3,27277,27277,1,10.000,27277.000,0.0140,145.00,194.00,275.00,868.00,3530.00,149.37,48.96,4568.00,271968,272770,2,0,0,0,0,0.207455,0.025967,0.181488,0.136085,0.009899,0.126186,0.591046,0.125963,0.465083,0.560312,0.127207,0.433105,1.494898,0.289036,1.205862,1.475348,0.292119,0.723904,0.000000,0.459325,0.524240,NA,0.000000,0.000000,22;23,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-021656/raw/mpstat/load-64-q3-envoy-permissive-r1.txt,NA,ok
load-64-q3-envoy-strict-r1,load,envoy-strict,64,8,4,const,3,27277,27277,1,10.000,27276.000,0.0140,168.00,276.00,317.00,459.00,862.00,175.29,60.19,1462.22,271968,272771,3,0,0,0,0,0.218879,0.026971,0.191908,0.144420,0.010050,0.134370,0.695096,0.189187,0.505909,0.624705,0.162587,0.462118,1.683100,0.388795,1.294305,1.664391,0.387571,0.783011,0.000000,0.493809,0.567585,NA,0.000000,0.000000,24;25,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-021656/raw/mpstat/load-64-q3-envoy-strict-r1.txt,NA,ok
load-64-q3-dpumesh-preload-r1,load,dpumesh-preload,64,8,4,const,3,27277,27277,1,10.000,27277.000,0.0140,211.00,223.00,368.00,1803.00,9657.00,211.81,71.39,10537.30,271968,272772,4,0,0,0,0,0.380285,0.089469,0.290816,0.299681,0.065678,0.234004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.679966,0.155147,0.524820,0.684683,0.158382,0.526301,0.000000,0.000000,0.023610,2.076777,0.000000,0.000000,18;19,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-021656/raw/mpstat/load-64-q3-dpumesh-preload-r1.txt,NA,ok
load-64-q4-envoy-permissive-r1,load,envoy-permissive,64,8,4,const,4,43105,43105,1,10.000,43104.000,0.0221,252.00,341.00,374.00,424.00,536.00,250.44,66.56,785.47,430240,431051,11,0,0,0,0,0.241788,0.021979,0.219809,0.206889,0.014764,0.192125,0.741581,0.167090,0.574492,0.760720,0.160940,0.599779,1.950978,0.364773,1.586205,1.949565,0.369847,0.969864,0.000000,0.609854,0.710184,NA,0.000000,0.000000,22;23,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-021656/raw/mpstat/load-64-q4-envoy-permissive-r1.txt,NA,ok
load-64-q4-envoy-strict-r1,load,envoy-strict,64,8,4,const,4,43105,43105,1,10.000,43105.000,0.0221,244.00,314.00,355.00,442.00,578.00,234.71,67.51,870.23,430243,431048,5,0,0,0,0,0.230669,0.020178,0.210491,0.186912,0.009408,0.177504,0.752761,0.184202,0.568559,0.773130,0.208867,0.564263,1.943472,0.422655,1.520817,1.948832,0.427720,0.956717,0.000000,0.564394,0.671570,NA,0.000000,0.000000,24;25,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-021656/raw/mpstat/load-64-q4-envoy-strict-r1.txt,NA,ok
load-64-q4-dpumesh-preload-r1,load,dpumesh-preload,64,8,4,const,4,43105,43105,1,10.000,43104.000,0.0221,171.00,222.00,270.00,798.00,2654.00,173.75,69.59,3538.53,430244,431050,6,0,0,0,0,0.617803,0.150431,0.467372,0.506504,0.113373,0.393131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.124307,0.263804,0.860503,1.065379,0.250851,0.814528,0.000000,0.000000,0.068861,2.828273,0.000000,0.000000,18;19,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-021656/raw/mpstat/load-64-q4-dpumesh-preload-r1.txt,NA,ok
load-64-q4-plain-r1,load,plain,64,8,4,const,4,43105,43105,1,10.000,43105.000,0.0221,61.00,103.00,142.00,364.00,2830.00,66.89,14.03,3851.21,430248,431048,0,0,0,0,0,0.625488,0.079831,0.545656,0.451648,0.019347,0.432301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.077136,0.099178,0.977957,0.744863,0.076749,0.405394,0.000000,0.262719,0.293222,NA,0.000000,0.000000,20;21,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-021656/raw/mpstat/load-64-q4-plain-r1.txt,NA,ok
load-64-q5-envoy-strict-r1,load,envoy-strict,64,8,4,const,5,68119,68119,1,10.000,68119.000,0.0349,272.00,371.00,394.00,464.00,730.00,265.42,83.80,1317.22,680374,681186,12,0,0,0,0,0.233650,0.022676,0.210974,0.164240,0.008611,0.155630,0.750568,0.190371,0.560197,0.680116,0.193453,0.486663,1.828574,0.415111,1.413464,1.822150,0.412024,0.866333,0.000000,0.543793,0.613611,NA,0.000000,0.000000,24;25,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-021656/raw/mpstat/load-64-q5-envoy-strict-r1.txt,NA,ok
load-64-q5-dpumesh-preload-r1,load,dpumesh-preload,64,8,4,const,5,68119,68119,1,10.000,68119.000,0.0349,163.00,214.00,242.00,433.00,2226.00,168.57,66.85,3032.92,680381,681191,10,0,0,0,0,0.844230,0.214628,0.629602,0.723160,0.155288,0.567872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.567390,0.369916,1.197474,1.535088,0.362875,1.172213,0.000000,0.000000,0.098340,3.197917,0.000000,0.000000,18;19,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-021656/raw/mpstat/load-64-q5-dpumesh-preload-r1.txt,NA,ok
load-64-q5-plain-r1,load,plain,64,8,4,const,5,68119,68119,1,10.000,68119.000,0.0349,56.00,98.00,114.00,154.00,2169.00,59.31,10.89,3270.18,680387,681189,2,0,0,0,0,0.766226,0.050973,0.715253,0.554193,0.018912,0.535280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.320419,0.069885,1.250533,1.422762,0.076746,0.684815,0.000000,0.661200,0.742867,NA,0.000000,0.000000,20;21,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-021656/raw/mpstat/load-64-q5-plain-r1.txt,NA,ok
load-64-q5-envoy-permissive-r1,load,envoy-permissive,64,8,4,const,5,68119,68119,1,10.000,68118.000,0.0349,259.00,340.00,367.00,429.00,1305.00,253.83,84.58,2364.50,680372,681187,15,0,0,0,0,0.245499,0.022092,0.223407,0.198134,0.009866,0.188268,0.738588,0.172104,0.566484,0.721093,0.167814,0.553279,1.903314,0.371876,1.531438,1.900806,0.373671,0.961712,0.000000,0.565424,0.646058,NA,0.000000,0.000000,22;23,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-021656/raw/mpstat/load-64-q5-envoy-permissive-r1.txt,NA,ok
load-64-q6-dpumesh-preload-r1,load,dpumesh-preload,64,8,4,const,6,107647,107647,1,10.000,107646.000,0.0551,217.00,358.00,429.00,543.00,1147.00,229.81,71.96,1925.55,1075649,1076471,22,0,0,0,0,0.966333,0.222764,0.743569,0.810910,0.181220,0.629690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.777243,0.403984,1.373259,1.761760,0.401339,1.360421,0.000000,0.000000,0.109188,3.608159,0.000000,0.000000,18;19,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-021656/raw/mpstat/load-64-q6-dpumesh-preload-r1.txt,NA,ok
load-64-q6-plain-r1,load,plain,64,8,4,const,6,107647,107647,1,10.000,107646.000,0.0551,71.00,111.00,124.00,152.00,802.00,73.16,9.94,1638.20,1075661,1076466,5,0,0,0,0,0.981395,0.053890,0.927506,0.898190,0.033219,0.864971,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.879585,0.087109,1.792477,1.865493,0.089536,0.924875,0.000000,0.851082,0.990797,NA,0.000000,0.000000,20;21,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-021656/raw/mpstat/load-64-q6-plain-r1.txt,NA,ok
load-64-q6-envoy-permissive-r1,load,envoy-permissive,64,8,4,const,6,107647,107647,1,10.000,107646.000,0.0551,240.00,306.00,328.00,398.00,538.00,233.21,76.74,749.51,1075642,1076462,20,0,0,0,0,0.245675,0.021032,0.224642,0.199589,0.014801,0.184788,0.738442,0.151420,0.587022,0.746620,0.182025,0.564596,1.930326,0.369278,1.561048,1.933318,0.369749,0.959775,0.000000,0.603793,0.704097,NA,0.000000,0.000000,22;23,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-021656/raw/mpstat/load-64-q6-envoy-permissive-r1.txt,NA,ok
load-64-q6-envoy-strict-r1,load,envoy-strict,64,8,4,const,6,107647,107647,1,10.000,107649.000,0.0551,283.00,369.00,394.00,477.00,633.00,274.77,84.58,974.44,1075646,1076470,24,0,0,0,0,0.238812,0.018787,0.220025,0.186003,0.012273,0.173730,0.745500,0.211712,0.533788,0.736253,0.203428,0.532825,1.906568,0.446200,1.460368,1.907758,0.447438,0.931261,0.000000,0.529059,0.634280,NA,0.000000,0.000000,24;25,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-021656/raw/mpstat/load-64-q6-envoy-strict-r1.txt,NA,ok
load-64-q7-plain-r1,load,plain,64,8,4,const,7,170114,170114,1,10.000,170119.000,0.0871,79.00,125.00,143.00,162.00,181.00,81.45,8.71,11347.54,1699872,1701137,8,0,457,0,0,0.984476,0.055847,0.928629,0.865769,0.031058,0.834711,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.850245,0.086905,1.763340,1.831836,0.086574,0.873615,0.000000,0.871647,1.043812,NA,0.000000,0.000000,20;21,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-021656/raw/mpstat/load-64-q7-plain-r1.txt,NA,ok
load-64-q7-envoy-permissive-r1,load,envoy-permissive,64,8,4,const,7,170114,170114,1,10.000,170114.000,0.0871,261.00,359.00,382.00,432.00,639.00,255.42,80.01,991.05,1700301,1701133,32,0,0,0,0,0.253694,0.022814,0.230880,0.173627,0.012560,0.161067,0.730671,0.161547,0.569124,0.650201,0.153720,0.496481,1.808193,0.350641,1.457552,1.811608,0.352093,0.906788,0.000000,0.552727,0.637308,NA,0.000000,0.000000,22;23,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-021656/raw/mpstat/load-64-q7-envoy-permissive-r1.txt,NA,ok
load-64-q7-envoy-strict-r1,load,envoy-strict,64,8,4,const,7,170114,170114,1,10.000,170114.000,0.0871,257.00,328.00,351.00,442.00,709.00,250.11,80.14,1183.57,1700305,1701136,31,0,0,0,0,0.236282,0.025656,0.210626,0.188286,0.015191,0.173096,0.748137,0.207110,0.541027,0.759481,0.191761,0.567720,1.932186,0.439718,1.492469,1.938531,0.443570,0.925498,0.000000,0.569462,0.657979,NA,0.000000,0.000000,24;25,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-021656/raw/mpstat/load-64-q7-envoy-strict-r1.txt,NA,ok
load-64-q7-dpumesh-preload-r1,load,dpumesh-preload,64,8,4,const,7,170114,170114,1,10.000,168855.000,0.0865,66473.00,136212.00,143177.00,172164.00,187449.00,68538.36,24.56,190511.36,1687747,1701145,12598,0,0,0,0,0.976161,0.217805,0.758356,0.866773,0.196452,0.670321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.842934,0.414257,1.428677,1.808139,0.409241,1.398897,0.000000,0.000000,0.096408,3.724432,0.000000,0.000000,18;19,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-021656/raw/mpstat/load-64-q7-dpumesh-preload-r1.txt,NA,ok
load-64-q8-envoy-permissive-r1,load,envoy-permissive,64,8,4,const,8,268829,268829,1,10.000,268827.000,0.1376,248.00,311.00,334.00,387.00,530.00,247.11,82.93,722.02,2687415,2688267,52,0,0,0,0,0.251171,0.032198,0.218973,0.200890,0.018709,0.182182,0.733025,0.135638,0.597388,0.748563,0.170430,0.578133,1.933649,0.356975,1.576676,1.936224,0.356957,0.971554,0.000000,0.607713,0.719815,NA,0.000000,0.000000,22;23,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-021656/raw/mpstat/load-64-q8-envoy-permissive-r1.txt,NA,ok
load-64-q8-envoy-strict-r1,load,envoy-strict,64,8,4,const,8,268829,268829,1,10.000,268828.000,0.1376,292.00,388.00,412.00,480.00,673.00,283.23,86.78,841.66,2687405,2688269,64,0,0,0,0,0.246883,0.029800,0.217082,0.179331,0.017124,0.162207,0.737382,0.201262,0.536120,0.704942,0.195966,0.508975,1.868538,0.444152,1.424384,1.886101,0.448416,0.894865,0.000000,0.542819,0.617555,NA,0.000000,0.000000,24;25,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-021656/raw/mpstat/load-64-q8-envoy-strict-r1.txt,NA,ok
load-64-q8-dpumesh-preload-r1,load,dpumesh-preload,64,8,4,const,8,268829,268829,1,10.000,266038.000,0.1362,79793.00,162054.00,201693.00,292705.00,309277.00,82935.86,12.21,312311.72,2659559,2688284,27925,0,0,0,0,0.979973,0.236520,0.743453,0.936203,0.200304,0.735899,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.916176,0.436824,1.479352,1.910236,0.435754,1.474481,0.000000,0.000000,0.100332,3.863378,0.000000,0.000000,18;19,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-021656/raw/mpstat/load-64-q8-dpumesh-preload-r1.txt,NA,ok
load-64-q8-plain-r1,load,plain,64,8,4,const,8,268829,268829,1,10.000,268827.000,0.1376,85.00,139.00,161.00,183.00,210.00,86.73,8.19,579.76,2686413,2688279,14,0,1052,0,0,0.984587,0.052743,0.931844,0.785765,0.031634,0.754130,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.770352,0.084377,1.685974,1.726774,0.083633,0.812715,0.000000,0.830426,1.002611,NA,0.000000,0.000000,20;21,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-021656/raw/mpstat/load-64-q8-plain-r1.txt,NA,ok
load-64-q9-envoy-strict-r1,load,envoy-strict,64,8,4,const,9,424828,424828,1,10.000,424825.000,0.2175,301.00,403.00,431.00,549.00,817.00,293.22,89.47,1395.81,4247351,4248240,89,0,0,0,0,0.266946,0.034559,0.232387,0.180138,0.020965,0.159172,0.717412,0.192352,0.525060,0.698147,0.196426,0.501721,1.862643,0.444302,1.418340,1.875363,0.450402,0.904737,0.000000,0.520224,0.597913,NA,0.000000,0.000000,24;25,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-021656/raw/mpstat/load-64-q9-envoy-strict-r1.txt,NA,ok
