EVENT=commit
# event histogram
#
# trigger info: hist:keys=len,common_pid:vals=hitcount:sort=hitcount:size=4096 [paused]
#

{ len:      16500, common_pid:    3417524 } hitcount:          2
{ len:      16520, common_pid:    3417512 } hitcount:          2
{ len:      16590, common_pid:    3417522 } hitcount:          2
{ len:      16608, common_pid:    3417524 } hitcount:          2
{ len:      16634, common_pid:    3417514 } hitcount:          2
{ len:      16527, common_pid:    3417514 } hitcount:          2
{ len:        231, common_pid:    3417518 } hitcount:          2
{ len:      16471, common_pid:    3417514 } hitcount:          2
{ len:        155, common_pid:    3417524 } hitcount:          2
{ len:        155, common_pid:    3417522 } hitcount:          2
{ len:      16614, common_pid:    3417514 } hitcount:          2
{ len:      16524, common_pid:    3417512 } hitcount:          2
{ len:      16448, common_pid:    3417524 } hitcount:          2
{ len:      16713, common_pid:    3417512 } hitcount:          2
{ len:         30, common_pid:    3417518 } hitcount:          2
{ len:      16623, common_pid:    3417512 } hitcount:          2
{ len:        198, common_pid:    3417524 } hitcount:          2
{ len:         30, common_pid:    3417524 } hitcount:          2
{ len:      16094, common_pid:    3417518 } hitcount:          2
{ len:        198, common_pid:    3417522 } hitcount:          2
{ len:         30, common_pid:    3417520 } hitcount:          2
{ len:      16428, common_pid:    3417514 } hitcount:          2
{ len:      16081, common_pid:    3417516 } hitcount:          2
{ len:        264, common_pid:    3417518 } hitcount:          3
{ len:      16428, common_pid:    3417518 } hitcount:          3
{ len:      16656, common_pid:    3417514 } hitcount:          3
{ len:      16206, common_pid:    3417520 } hitcount:          3
{ len:        216, common_pid:    3417512 } hitcount:          3
{ len:        198, common_pid:    3417512 } hitcount:          3
{ len:        216, common_pid:    3417518 } hitcount:          3
{ len:      16081, common_pid:    3417512 } hitcount:          3
{ len:      16634, common_pid:    3417520 } hitcount:          3
{ len:      16726, common_pid:    3417522 } hitcount:          3
{ len:      16656, common_pid:    3417516 } hitcount:          3
{ len:        231, common_pid:    3417520 } hitcount:          3
{ len:      16554, common_pid:    3417522 } hitcount:          3
{ len:      16493, common_pid:    3417514 } hitcount:          3
{ len:      16081, common_pid:    3417524 } hitcount:          3
{ len:        182, common_pid:    3417512 } hitcount:          3
{ len:         30, common_pid:    3417522 } hitcount:          3
{ len:      16557, common_pid:    3417520 } hitcount:          3
{ len:      16527, common_pid:    3417520 } hitcount:          3
{ len:      16527, common_pid:    3417516 } hitcount:          3
{ len:      16524, common_pid:    3417524 } hitcount:          3
{ len:        198, common_pid:    3417514 } hitcount:          3
{ len:      16713, common_pid:    3417518 } hitcount:          3
{ len:      16253, common_pid:    3417520 } hitcount:          3
{ len:      16500, common_pid:    3417522 } hitcount:          3
{ len:      16471, common_pid:    3417518 } hitcount:          3
{ len:      16493, common_pid:    3417518 } hitcount:          3
{ len:      16557, common_pid:    3417516 } hitcount:          3
{ len:      16491, common_pid:    3417512 } hitcount:          4
{ len:      16081, common_pid:    3417518 } hitcount:          4
{ len:        264, common_pid:    3417522 } hitcount:          4
{ len:      16493, common_pid:    3417524 } hitcount:          4
{ len:      16500, common_pid:    3417520 } hitcount:          4
{ len:      16608, common_pid:    3417516 } hitcount:          4
{ len:      16428, common_pid:    3417512 } hitcount:          4
{ len:      16554, common_pid:    3417512 } hitcount:          4
{ len:        198, common_pid:    3417518 } hitcount:          4
{ len:        198, common_pid:    3417516 } hitcount:          4
{ len:      16500, common_pid:    3417516 } hitcount:          4
{ len:      16554, common_pid:    3417520 } hitcount:          4
{ len:        165, common_pid:    3417516 } hitcount:          4
{ len:        264, common_pid:    3417512 } hitcount:          4
{ len:      16527, common_pid:    3417518 } hitcount:          4
{ len:        112, common_pid:    3417516 } hitcount:          4
{ len:      16253, common_pid:    3417514 } hitcount:          4
{ len:      16504, common_pid:    3417520 } hitcount:          4
{ len:      16081, common_pid:    3417522 } hitcount:          5
{ len:        264, common_pid:    3417524 } hitcount:          5
{ len:      16471, common_pid:    3417520 } hitcount:          5
{ len:      16524, common_pid:    3417516 } hitcount:          5
{ len:        216, common_pid:    3417524 } hitcount:          5
{ len:         36, common_pid:    3417514 } hitcount:          5
{ len:      16590, common_pid:    3417512 } hitcount:          5
{ len:         36, common_pid:    3417518 } hitcount:          5
{ len:        162, common_pid:    3417522 } hitcount:          5
{ len:        155, common_pid:    3417512 } hitcount:          5
{ len:      16524, common_pid:    3417522 } hitcount:          5
{ len:      16656, common_pid:    3417524 } hitcount:          5
{ len:        112, common_pid:    3417520 } hitcount:          5
{ len:      16493, common_pid:    3417516 } hitcount:          5
{ len:         30, common_pid:    3417514 } hitcount:          5
{ len:         36, common_pid:    3417524 } hitcount:          6
{ len:      16473, common_pid:    3417512 } hitcount:          6
{ len:      16557, common_pid:    3417512 } hitcount:          6
{ len:         36, common_pid:    3417516 } hitcount:          6
{ len:      16524, common_pid:    3417518 } hitcount:          6
{ len:      16524, common_pid:    3417514 } hitcount:          6
{ len:      16448, common_pid:    3417514 } hitcount:          6
{ len:        231, common_pid:    3417524 } hitcount:          6
{ len:         30, common_pid:    3417516 } hitcount:          6
{ len:         30, common_pid:    3417512 } hitcount:          6
{ len:        216, common_pid:    3417516 } hitcount:          7
{ len:        162, common_pid:    3417518 } hitcount:          7
{ len:         36, common_pid:    3417522 } hitcount:          7
{ len:         36, common_pid:    3417520 } hitcount:          7
{ len:        162, common_pid:    3417514 } hitcount:          7
{ len:      16527, common_pid:    3417524 } hitcount:          7
{ len:      16448, common_pid:    3417516 } hitcount:          7
{ len:      16500, common_pid:    3417518 } hitcount:          7
{ len:        112, common_pid:    3417512 } hitcount:          7
{ len:      16493, common_pid:    3417522 } hitcount:          7
{ len:        162, common_pid:    3417516 } hitcount:          7
{ len:      16656, common_pid:    3417518 } hitcount:          7
{ len:        189, common_pid:    3417520 } hitcount:          8
{ len:      16491, common_pid:    3417516 } hitcount:          8
{ len:      16471, common_pid:    3417512 } hitcount:          8
{ len:        162, common_pid:    3417520 } hitcount:          8
{ len:        165, common_pid:    3417512 } hitcount:          8
{ len:      16493, common_pid:    3417512 } hitcount:          8
{ len:        128, common_pid:    3417524 } hitcount:          9
{ len:        189, common_pid:    3417524 } hitcount:          9
{ len:      16473, common_pid:    3417524 } hitcount:          9
{ len:      16473, common_pid:    3417516 } hitcount:          9
{ len:        112, common_pid:    3417524 } hitcount:          9
{ len:      16493, common_pid:    3417520 } hitcount:          9
{ len:      16491, common_pid:    3417518 } hitcount:         10
{ len:      16491, common_pid:    3417514 } hitcount:         10
{ len:        189, common_pid:    3417518 } hitcount:         10
{ len:        165, common_pid:    3417524 } hitcount:         10
{ len:        165, common_pid:    3417514 } hitcount:         10
{ len:      16448, common_pid:    3417520 } hitcount:         10
{ len:      16524, common_pid:    3417520 } hitcount:         10
{ len:        128, common_pid:    3417512 } hitcount:         10
{ len:      16491, common_pid:    3417524 } hitcount:         11
{ len:        189, common_pid:    3417514 } hitcount:         11
{ len:         36, common_pid:    3417512 } hitcount:         11
{ len:        128, common_pid:    3417516 } hitcount:         11
{ len:        112, common_pid:    3417518 } hitcount:         11
{ len:        128, common_pid:    3417518 } hitcount:         11
{ len:        189, common_pid:    3417516 } hitcount:         12
{ len:      16473, common_pid:    3417518 } hitcount:         12
{ len:        189, common_pid:    3417512 } hitcount:         12
{ len:        165, common_pid:    3417522 } hitcount:         12
{ len:        165, common_pid:    3417520 } hitcount:         12
{ len:        162, common_pid:    3417524 } hitcount:         12
{ len:        112, common_pid:    3417514 } hitcount:         12
{ len:        165, common_pid:    3417518 } hitcount:         13
{ len:      16446, common_pid:    3417516 } hitcount:         14
{ len:         17, common_pid:    3417516 } hitcount:         14
{ len:      16438, common_pid:    3417518 } hitcount:         14
{ len:      16473, common_pid:    3417522 } hitcount:         15
{ len:        128, common_pid:    3417522 } hitcount:         15
{ len:        112, common_pid:    3417522 } hitcount:         15
{ len:        162, common_pid:    3417512 } hitcount:         16
{ len:      16446, common_pid:    3417512 } hitcount:         16
{ len:      16473, common_pid:    3417514 } hitcount:         17
{ len:         17, common_pid:    3417520 } hitcount:         17
{ len:        135, common_pid:    3417512 } hitcount:         17
{ len:         17, common_pid:    3417514 } hitcount:         17
{ len:      16491, common_pid:    3417522 } hitcount:         18
{ len:      16473, common_pid:    3417520 } hitcount:         18
{ len:         17, common_pid:    3417522 } hitcount:         18
{ len:         17, common_pid:    3417518 } hitcount:         18
{ len:      16446, common_pid:    3417518 } hitcount:         18
{ len:      16466, common_pid:    3417522 } hitcount:         19
{ len:      16466, common_pid:    3417512 } hitcount:         19
{ len:         17, common_pid:    3417524 } hitcount:         19
{ len:        128, common_pid:    3417520 } hitcount:         19
{ len:      16446, common_pid:    3417522 } hitcount:         20
{ len:        189, common_pid:    3417522 } hitcount:         21
{ len:      16491, common_pid:    3417520 } hitcount:         21
{ len:      16466, common_pid:    3417520 } hitcount:         21
{ len:      16446, common_pid:    3417514 } hitcount:         21
{ len:        128, common_pid:    3417514 } hitcount:         21
{ len:      16438, common_pid:    3417516 } hitcount:         21
{ len:      16466, common_pid:    3417514 } hitcount:         22
{ len:      16446, common_pid:    3417524 } hitcount:         22
{ len:      16466, common_pid:    3417518 } hitcount:         23
{ len:      16466, common_pid:    3417516 } hitcount:         23
{ len:      16446, common_pid:    3417520 } hitcount:         23
{ len:      16466, common_pid:    3417524 } hitcount:         26
{ len:      16438, common_pid:    3417522 } hitcount:         27
{ len:         17, common_pid:    3417512 } hitcount:         28
{ len:      16438, common_pid:    3417512 } hitcount:         28
{ len:      16458, common_pid:    3417524 } hitcount:         29
{ len:      16458, common_pid:    3417522 } hitcount:         29
{ len:      16438, common_pid:    3417524 } hitcount:         30
{ len:      16438, common_pid:    3417520 } hitcount:         35
{ len:      16458, common_pid:    3417518 } hitcount:         37
{ len:      16458, common_pid:    3417514 } hitcount:         39
{ len:      16458, common_pid:    3417516 } hitcount:         41
{ len:      16458, common_pid:    3417512 } hitcount:         43
{ len:         79, common_pid:    3417522 } hitcount:         44
{ len:      16458, common_pid:    3417520 } hitcount:         44
{ len:      16438, common_pid:    3417514 } hitcount:         44
{ len:         79, common_pid:    3417518 } hitcount:         61
{ len:        108, common_pid:    3417512 } hitcount:         65
{ len:         79, common_pid:    3417514 } hitcount:         66
{ len:         79, common_pid:    3417516 } hitcount:         67
{ len:        101, common_pid:    3417522 } hitcount:         68
{ len:        101, common_pid:    3417514 } hitcount:         70
{ len:         79, common_pid:    3417520 } hitcount:         70
{ len:        135, common_pid:    3417514 } hitcount:         70
{ len:        101, common_pid:    3417516 } hitcount:         71
{ len:        135, common_pid:    3417522 } hitcount:         71
{ len:        135, common_pid:    3417516 } hitcount:         71
{ len:        135, common_pid:    3417524 } hitcount:         72
{ len:        101, common_pid:    3417524 } hitcount:         77
{ len:        135, common_pid:    3417520 } hitcount:         77
{ len:        101, common_pid:    3417518 } hitcount:         78
{ len:        101, common_pid:    3417512 } hitcount:         78
{ len:         79, common_pid:    3417524 } hitcount:         81
{ len:        101, common_pid:    3417520 } hitcount:         82
{ len:        135, common_pid:    3417518 } hitcount:         86
{ len:        132, common_pid:    3417512 } hitcount:         90
{ len:         79, common_pid:    3417512 } hitcount:        101
{ len:         74, common_pid:    3417524 } hitcount:        128
{ len:         74, common_pid:    3417522 } hitcount:        137
{ len:      16419, common_pid:    3417512 } hitcount:        138
{ len:         74, common_pid:    3417516 } hitcount:        146
{ len:         74, common_pid:    3417520 } hitcount:        161
{ len:         74, common_pid:    3417518 } hitcount:        161
{ len:         74, common_pid:    3417514 } hitcount:        166
{ len:         46, common_pid:    3417524 } hitcount:        174
{ len:         46, common_pid:    3417522 } hitcount:        199
{ len:         46, common_pid:    3417516 } hitcount:        200
{ len:         81, common_pid:    3417512 } hitcount:        227
{ len:         46, common_pid:    3417518 } hitcount:        229
{ len:         46, common_pid:    3417520 } hitcount:        238
{ len:         46, common_pid:    3417514 } hitcount:        240
{ len:      16419, common_pid:    3417516 } hitcount:        282
{ len:        132, common_pid:    3417514 } hitcount:        286
{ len:      16419, common_pid:    3417524 } hitcount:        288
{ len:      16425, common_pid:    3417512 } hitcount:        304
{ len:        108, common_pid:    3417514 } hitcount:        305
{ len:      16419, common_pid:    3417522 } hitcount:        308
{ len:        108, common_pid:    3417524 } hitcount:        311
{ len:      16419, common_pid:    3417514 } hitcount:        316
{ len:        108, common_pid:    3417518 } hitcount:        316
{ len:        132, common_pid:    3417518 } hitcount:        319
{ len:      16419, common_pid:    3417518 } hitcount:        330
{ len:      16425, common_pid:    3417524 } hitcount:        337
{ len:        132, common_pid:    3417520 } hitcount:        337
{ len:      16425, common_pid:    3417516 } hitcount:        338
{ len:        132, common_pid:    3417516 } hitcount:        338
{ len:         46, common_pid:    3417512 } hitcount:        345
{ len:        108, common_pid:    3417516 } hitcount:        348
{ len:        108, common_pid:    3417522 } hitcount:        350
{ len:      16419, common_pid:    3417520 } hitcount:        355
{ len:         99, common_pid:    3417512 } hitcount:        360
{ len:      16425, common_pid:    3417522 } hitcount:        364
{ len:        132, common_pid:    3417524 } hitcount:        372
{ len:         74, common_pid:    3417512 } hitcount:        378
{ len:      16425, common_pid:    3417514 } hitcount:        381
{ len:        132, common_pid:    3417522 } hitcount:        390
{ len:        108, common_pid:    3417520 } hitcount:        397
{ len:      16425, common_pid:    3417518 } hitcount:        406
{ len:      16425, common_pid:    3417520 } hitcount:        445
{ len:         81, common_pid:    3417516 } hitcount:        709
{ len:         81, common_pid:    3417524 } hitcount:        724
{ len:         81, common_pid:    3417522 } hitcount:        752
{ len:         81, common_pid:    3417518 } hitcount:        787
{ len:         81, common_pid:    3417520 } hitcount:        792
{ len:         66, common_pid:    3417522 } hitcount:        820
{ len:         81, common_pid:    3417514 } hitcount:        838
{ len:         33, common_pid:    3417520 } hitcount:        909
{ len:         66, common_pid:    3417518 } hitcount:        911
{ len:         66, common_pid:    3417516 } hitcount:        919
{ len:         66, common_pid:    3417524 } hitcount:        925
{ len:         66, common_pid:    3417520 } hitcount:        935
{ len:         33, common_pid:    3417522 } hitcount:        944
{ len:         33, common_pid:    3417514 } hitcount:        952
{ len:         66, common_pid:    3417514 } hitcount:        953
{ len:         33, common_pid:    3417518 } hitcount:       1000
{ len:         99, common_pid:    3417524 } hitcount:       1042
{ len:         33, common_pid:    3417516 } hitcount:       1045
{ len:         33, common_pid:    3417524 } hitcount:       1055
{ len:         99, common_pid:    3417516 } hitcount:       1109
{ len:         54, common_pid:    3417516 } hitcount:       1144
{ len:         54, common_pid:    3417520 } hitcount:       1152
{ len:         54, common_pid:    3417518 } hitcount:       1171
{ len:         54, common_pid:    3417514 } hitcount:       1179
{ len:         99, common_pid:    3417518 } hitcount:       1189
{ len:         54, common_pid:    3417512 } hitcount:       1205
{ len:         99, common_pid:    3417514 } hitcount:       1211
{ len:         54, common_pid:    3417524 } hitcount:       1233
{ len:         99, common_pid:    3417522 } hitcount:       1243
{ len:         99, common_pid:    3417520 } hitcount:       1255
{ len:         54, common_pid:    3417522 } hitcount:       1260
{ len:         27, common_pid:    3417514 } hitcount:       1315
{ len:         27, common_pid:    3417522 } hitcount:       1370
{ len:         27, common_pid:    3417524 } hitcount:       1373
{ len:         27, common_pid:    3417516 } hitcount:       1398
{ len:         27, common_pid:    3417520 } hitcount:       1401
{ len:         27, common_pid:    3417518 } hitcount:       1408
{ len:         26, common_pid:    3417524 } hitcount:       1597
{ len:         66, common_pid:    3417512 } hitcount:       1610
{ len:         26, common_pid:    3417516 } hitcount:       1624
{ len:         26, common_pid:    3417518 } hitcount:       1659
{ len:         26, common_pid:    3417522 } hitcount:       1681
{ len:         26, common_pid:    3417520 } hitcount:       1682
{ len:         26, common_pid:    3417514 } hitcount:       1710
{ len:         26, common_pid:    3417512 } hitcount:       1710
{ len:         47, common_pid:    3417524 } hitcount:       3020
{ len:         47, common_pid:    3417516 } hitcount:       3044
{ len:         33, common_pid:    3417512 } hitcount:       3051
{ len:         47, common_pid:    3417522 } hitcount:       3094
{ len:         47, common_pid:    3417518 } hitcount:       3222
{ len:         47, common_pid:    3417514 } hitcount:       3256
{ len:         47, common_pid:    3417512 } hitcount:       3366
{ len:         47, common_pid:    3417520 } hitcount:       3384
{ len:         27, common_pid:    3417512 } hitcount:       4387
{ len:      16405, common_pid:    3417512 } hitcount:       5021
{ len:      16439, common_pid:    3417512 } hitcount:       5031
{ len:      16439, common_pid:    3417514 } hitcount:       5172
{ len:      16439, common_pid:    3417516 } hitcount:       5199
{ len:      16439, common_pid:    3417524 } hitcount:       5298
{ len:      16439, common_pid:    3417518 } hitcount:       5308
{ len:      16405, common_pid:    3417516 } hitcount:       5316
{ len:      16405, common_pid:    3417514 } hitcount:       5337
{ len:      16439, common_pid:    3417520 } hitcount:       5408
{ len:      16405, common_pid:    3417524 } hitcount:       5414
{ len:      16405, common_pid:    3417518 } hitcount:       5432
{ len:      16439, common_pid:    3417522 } hitcount:       5538
{ len:      16405, common_pid:    3417520 } hitcount:       5584
{ len:      16392, common_pid:    3417524 } hitcount:       5631
{ len:      16405, common_pid:    3417522 } hitcount:       5669
{ len:      16392, common_pid:    3417522 } hitcount:       5715
{ len:      16392, common_pid:    3417516 } hitcount:       5721
{ len:      16392, common_pid:    3417518 } hitcount:       5977
{ len:      16392, common_pid:    3417514 } hitcount:       6049
{ len:      16392, common_pid:    3417520 } hitcount:       6186
{ len:      16392, common_pid:    3417512 } hitcount:       7150
{ len:         13, common_pid:    3417516 } hitcount:      36767
{ len:         13, common_pid:    3417524 } hitcount:      37047
{ len:         13, common_pid:    3417514 } hitcount:      37661
{ len:         13, common_pid:    3417518 } hitcount:      38155
{ len:         13, common_pid:    3417522 } hitcount:      38299
{ len:         13, common_pid:    3417512 } hitcount:      38888
{ len:         13, common_pid:    3417520 } hitcount:      39488
{ len:      16393, common_pid:    3417516 } hitcount:      51046
{ len:      16393, common_pid:    3417524 } hitcount:      51400
{ len:      16393, common_pid:    3417514 } hitcount:      52341
{ len:      16393, common_pid:    3417518 } hitcount:      52834
{ len:      16393, common_pid:    3417522 } hitcount:      53262
{ len:      16393, common_pid:    3417512 } hitcount:      53432
{ len:      16393, common_pid:    3417520 } hitcount:      54627

Totals:
    Hits: 850858
    Entries: 432
    Dropped: 0
