arm,protocol,size,mode,rep,symbol,self_percent
lean,grpc,65536,capacity,1,h2::proto::streams::prioritize::Prioritize::reserve_capacity,0.14
lean,grpc,65536,capacity,1,arch_local_irq_enable,0.14
lean,grpc,65536,capacity,1,<core::pin::Pin<P> as core::future::future::Future>::poll,0.14
lean,grpc,65536,capacity,1,epoll_wait@plt,0.14
lean,grpc,65536,capacity,1,linkerd_http_stream_timeouts::poll_body_timeout,0.13
lean,grpc,65536,capacity,1,"<linkerd_http_metrics::requests::service::ResponseFuture<F,C> as core::future::future::Future>::poll",0.13
lean,grpc,65536,capacity,1,dmesh_doca::io::DmeshIo::poll_transmit,0.13
lean,grpc,65536,capacity,1,<linkerd_http_stream_timeouts::EnforceTimeouts<S> as tower_service::Service<http::request::Request<B>>>::call,0.13
lean,grpc,65536,capacity,1,h2::frame::headers::calculate_headermap_size,0.13
lean,grpc,65536,capacity,1,0x0000000000005994,0.13
lean,grpc,65536,capacity,1,hyper::client::conn::http2::SendRequest<B>::send_request::{{closure}},0.13
lean,grpc,65536,capacity,1,px_drain_stalled,0.13
lean,grpc,65536,capacity,1,h2::client::SendRequest<B>::poll_ready,0.13
lean,grpc,65536,capacity,1,"<linkerd_io::sensor::SensorIo<T,S> as tokio::io::async_write::AsyncWrite>::poll_write_vectored",0.13
lean,grpc,65536,capacity,1,_rjem_je_arena_palloc,0.13
lean,grpc,65536,capacity,1,0x00000000000004bc,0.13
lean,grpc,65536,capacity,1,h2::proto::streams::prioritize::Prioritize::pop_pending_open,0.13
lean,grpc,65536,capacity,1,"hyper::client::dispatch::Receiver<T,U>::poll_recv",0.13
lean,grpc,65536,capacity,1,<hyper::common::io::compat::Compat<T> as tokio::io::async_read::AsyncRead>::poll_read,0.12
lean,grpc,65536,capacity,1,h2::proto::streams::state::State::recv_close,0.12
lean,grpc,65536,capacity,1,_rjem_je_tcache_bin_flush_stashed,0.12
lean,grpc,65536,capacity,1,"<linkerd_stack_tracing::Instrument<T,G,S> as tower_service::Service<Req>>::call",0.12
lean,grpc,65536,capacity,1,"<futures_util::future::try_future::MapErr<Fut,F> as core::future::future::Future>::poll",0.12
lean,grpc,65536,capacity,1,h2::proto::streams::stream::Stream::notify_capacity,0.12
lean,grpc,65536,capacity,1,<linkerd_proxy_http::normalize_uri::MarkAbsoluteForm<S> as tower_service::Service<http::request::Request<B>>>::call,0.12
lean,grpc,65536,capacity,1,px_unit_prepare,0.12
lean,grpc,65536,capacity,1,<linkerd_http_route::http::match::MatchRequest as linkerd_http_route::Match>::match_request,0.12
lean,grpc,65536,capacity,1,"<linkerd_http_classify::channel::ResponseBody<C,B> as http_body::Body>::poll_frame",0.12
lean,grpc,65536,capacity,1,dmesh_l7_tx_batch_flush,0.12
lean,grpc,65536,capacity,1,"<linkerd_proxy_tap::service::TapHttp<S,I> as tower_service::Service<http::request::Request<A>>>::call::{{closure}}",0.12
lean,grpc,65536,capacity,1,0x00000000000004d8,0.12
lean,grpc,65536,capacity,1,invoke_syscall,0.12
lean,grpc,65536,capacity,1,0x000000000001da14,0.12
lean,grpc,65536,capacity,1,"<linkerd_http_prom::record_response::ResponseFuture<L,F> as core::future::future::Future>::poll",0.11
lean,grpc,65536,capacity,1,core::ops::function::FnOnce::call_once,0.11
lean,grpc,65536,capacity,1,linkerd_app_core::classify::grpc_code,0.11
lean,grpc,65536,capacity,1,<linkerd_io::prefixed::PrefixedIo<I> as tokio::io::async_read::AsyncRead>::poll_read,0.11
lean,grpc,65536,capacity,1,tokio::runtime::scheduler::current_thread::<impl tokio::runtime::task::Schedule for alloc::sync::Arc<tokio::runtime::scheduler::current_thread::Handle>>::release,0.11
lean,grpc,65536,capacity,1,"<futures_util::stream::try_stream::try_filter_map::TryFilterMap<St,Fut,F> as futures_core::stream::Stream>::poll_next",0.11
lean,grpc,65536,capacity,1,do_epoll_wait,0.11
lean,grpc,65536,capacity,1,hashbrown::raw::RawTableInner::drop_elements,0.11
lean,grpc,65536,capacity,1,h2::frame::window_update::WindowUpdate::encode,0.11
lean,grpc,65536,capacity,1,__check_object_size.part.0,0.11
lean,grpc,65536,capacity,1,<&mut S as tower_service::Service<Request>>::poll_ready,0.11
lean,grpc,65536,capacity,1,h2::frame::headers::Headers::encode,0.11
lean,grpc,65536,capacity,1,h2::proto::streams::streams::StreamRef<B>::reserve_capacity,0.11
lean,grpc,65536,capacity,1,0x0000000000006ef4,0.11
lean,grpc,65536,capacity,1,h2::proto::streams::prioritize::Prioritize::recv_stream_window_update,0.11
lean,grpc,65536,capacity,1,__arm64_sys_epoll_pwait,0.11
lean,grpc,65536,capacity,1,h2::proto::streams::stream::Stream::new,0.11
lean,grpc,65536,capacity,1,<linkerd_app_core::classify::Request as linkerd_http_classify::Classify>::classify,0.11
lean,grpc,65536,capacity,1,0x000000000007687c,0.11
lean,grpc,65536,capacity,1,h2::client::SendRequest<B>::send_request,0.11
lean,grpc,65536,capacity,1,h2::share::RecvStream::is_end_stream,0.11
lean,grpc,65536,capacity,1,0x00000000000004ac,0.1
lean,grpc,65536,capacity,1,h2::proto::streams::recv::Recv::consume_connection_window,0.1
lean,grpc,65536,capacity,1,drain::Watch::signaled::{{closure}},0.1
lean,grpc,65536,capacity,1,"<E as hyper::rt::bounds::h2_server::Http2ServerConnExec<F,B>>::execute_h2stream",0.1
lean,grpc,65536,capacity,1,tokio::sync::batch_semaphore::Semaphore::add_permits_locked,0.1
lean,grpc,65536,capacity,1,<linkerd_proxy_http::h2::Connection<B> as tower_service::Service<http::request::Request<B>>>::call,0.1
lean,grpc,65536,capacity,1,"hashbrown::raw::RawTable<T,A>::reserve_rehash",0.1
lean,grpc,65536,capacity,1,<bytes::bytes::Bytes as bytes::buf::buf_impl::Buf>::remaining,0.1
lean,grpc,65536,capacity,1,_rjem_je_arena_cache_bin_fill_small,0.1
lean,grpc,65536,capacity,1,"core::ptr::drop_in_place<linkerd_stack_metrics::service::TrackService<linkerd_stack::either::vendor::Either<linkerd_http_box::response::BoxResponse<linkerd_stack::gate::Gate<linkerd_proxy_balance_queue::service::PoolQueue<http::request::Request<linkerd_http_box::body::BoxBody>,futures_util::future::try_future::ErrInto<tower::load::completion::TrackCompletionFuture<core::pin::Pin<alloc::boxed::Box<dyn core::future::future::Future+Output = core::result::Result<http::response::Response<linkerd_http_classify::channel::ResponseBody<linkerd_app_core::classify::Eos,linkerd_http_box::body::BoxBody>>,alloc::boxed::Box<dyn core::error::Error+core::marker::Sync+core::marker::Send>>+core::marker::Send>>,hyper_balance::PendingUntilFirstData,tower::load::peak_ewma::Handle>,alloc::boxed::Box<dyn core::error::Error+core::marker::Sync+core::marker::Send>>>>>,linkerd_http_box::response::BoxResponse<linkerd_stack::gate::Gate<linkerd_proxy_balance_queue::service::PoolQueue<http::request::Request<linkerd_http_box::body::BoxBody>,futures_util::future::try_future::ErrInto<linkerd_load_biaser::LoadBiaserFuture<core::pin::Pin<alloc::boxed::Box<dyn core::future::future::Future+Output = core::result::Result<http::response::Response<linkerd_http_classify::channel::ResponseBody<linkerd_app_core::classify::Eos,linkerd_http_box::body::BoxBody>>,alloc::boxed::Box<dyn core::error::Error+core::marker::Sync+core::marker::Send>>+core::marker::Send>>,http::response::Response<linkerd_http_classify::channel::ResponseBody<linkerd_app_core::classify::Eos,linkerd_http_box::body::BoxBody>>,hyper_balance::PendingUntilFirstData>,alloc::boxed::Box<dyn core::error::Error+core::marker::Sync+core::marker::Send>>>>>>>>",0.1
lean,grpc,65536,capacity,1,alloc::raw_vec::RawVecInner<A>::reserve::do_reserve_and_handle,0.1
lean,grpc,65536,capacity,1,dpu_request_host_doorbell,0.1
lean,grpc,65536,capacity,1,clock_gettime@@GLIBC_2.17,0.1
lean,grpc,65536,capacity,1,tokio_util::sync::mpsc::make_acquire_future::{{closure}},0.1
lean,grpc,65536,capacity,1,bytes::bytes_mut::shared_v_drop,0.1
lean,grpc,65536,capacity,1,<linkerd_app_outbound::http::concrete::Dispatch as core::hash::Hash>::hash,0.1
lean,grpc,65536,capacity,1,px_chunk_alloc,0.1
lean,grpc,65536,capacity,1,tokio::runtime::task::raw::schedule,0.1
lean,grpc,65536,capacity,1,"<linkerd_http_body_eos::BodyWithEosFn<B,F> as http_body::Body>::poll_frame",0.1
lean,grpc,65536,capacity,1,h2::client::Peer::convert_send_message,0.1
lean,grpc,65536,capacity,1,tcache_bin_flush_edatas_lookup.constprop.0,0.1
lean,grpc,65536,capacity,1,h2::proto::streams::send::Send::send_headers,0.1
lean,grpc,65536,capacity,1,"core::ptr::drop_in_place<tokio::sync::mpsc::bounded::Sender<linkerd_proxy_balance_queue::message::Message<http::request::Request<linkerd_http_box::body::BoxBody>,futures_util::future::try_future::ErrInto<linkerd_load_biaser::LoadBiaserFuture<core::pin::Pin<alloc::boxed::Box<dyn core::future::future::Future+Output = core::result::Result<http::response::Response<linkerd_http_classify::channel::ResponseBody<linkerd_app_core::classify::Eos,linkerd_http_box::body::BoxBody>>,alloc::boxed::Box<dyn core::error::Error+core::marker::Sync+core::marker::Send>>+core::marker::Send>>,http::response::Response<linkerd_http_classify::channel::ResponseBody<linkerd_app_core::classify::Eos,linkerd_http_box::body::BoxBody>>,hyper_balance::PendingUntilFirstData>,alloc::boxed::Box<dyn core::error::Error+core::marker::Sync+core::marker::Send>>>>::reserve_inner::{{closure}}>",0.1
lean,grpc,65536,capacity,1,linkerd_http_prom::record_response::end_stream,0.1
lean,grpc,65536,capacity,1,"linkerd_http_prom::status::RecordStatusFuture<F,SL,L>::on_eos",0.1
lean,grpc,65536,capacity,1,http::extensions::Extensions::remove,0.1
lean,grpc,65536,capacity,1,"<linkerd_stack_tracing::Instrument<T,G,S> as tower_service::Service<Req>>::poll_ready",0.09
lean,grpc,65536,capacity,1,h2::proto::streams::state::State::send_open,0.09
lean,grpc,65536,capacity,1,"hashbrown::rustc_entry::<impl hashbrown::map::HashMap<K,V,S,A>>::rustc_entry",0.09
lean,grpc,65536,capacity,1,aa_file_perm,0.09
lean,grpc,65536,capacity,1,http::uri::path::PathAndQuery::from_shared,0.09
lean,grpc,65536,capacity,1,"<linkerd_app_outbound::http::logical::policy::route::Route<T,F,P> as core::clone::Clone>::clone",0.09
lean,grpc,65536,capacity,1,fput_many,0.09
lean,grpc,65536,capacity,1,0x000000000002a840,0.09
lean,grpc,65536,capacity,1,<hyper_util::rt::tokio::TokioIo<T> as hyper::rt::io::Write>::poll_flush,0.09
lean,grpc,65536,capacity,1,tokio::runtime::task::list::OwnedTasks<S>::bind_inner,0.09
lean,grpc,65536,capacity,1,tracing::span::Span::in_scope,0.09
lean,grpc,65536,capacity,1,px_advance,0.09
lean,grpc,65536,capacity,1,"core::ptr::drop_in_place<linkerd_app_outbound::http::logical::policy::route::Matched<linkerd_http_route::http::match::RequestMatch,linkerd_app_outbound::http::logical::policy::route::Route<linkerd_app_outbound::http::Http<linkerd_app_outbound::sidecar::HttpSidecar>,linkerd_proxy_client_policy::http::Filter,linkerd_proxy_client_policy::http::RouteParams>>>",0.09
lean,grpc,65536,capacity,1,"linkerd_http_metrics::requests::service::ResponseBody<B,C>::record_latency",0.09
lean,grpc,65536,capacity,1,h2::proto::streams::buffer::Deque::push_back,0.09
lean,grpc,65536,capacity,1,<h2::proto::streams::store::Ptr as core::ops::deref::DerefMut>::deref_mut,0.09
lean,grpc,65536,capacity,1,h2::proto::peer::Dyn::convert_poll_message,0.09
lean,grpc,65536,capacity,1,dmesh_l7_release,0.09
lean,grpc,65536,capacity,1,hyper::headers::content_length_parse_all,0.09
lean,grpc,65536,capacity,1,__aarch64_swp1_acq,0.09
lean,grpc,65536,capacity,1,tokio::runtime::task::raw::dealloc,0.09
lean,grpc,65536,capacity,1,http::extensions::Extensions::insert,0.09
lean,grpc,65536,capacity,1,<linkerd_stack::result::ResultService<S> as tower_service::Service<T>>::poll_ready,0.09
lean,grpc,65536,capacity,1,linkerd_proxy_http::client_handle::ClientHandle::new::{{closure}},0.08
lean,grpc,65536,capacity,1,__ep_eventpoll_poll.isra.0,0.08
lean,grpc,65536,capacity,1,h2::proto::streams::send::Send::recv_connection_window_update,0.08
lean,grpc,65536,capacity,1,linkerd_proxy_balance_queue::worker::PoolDriver<P>::call,0.08
lean,grpc,65536,capacity,1,<S as futures_core::stream::TryStream>::try_poll_next,0.08
lean,grpc,65536,capacity,1,h2::proto::streams::recv::Recv::clear_expired_reset_streams,0.08
lean,grpc,65536,capacity,1,h2::proto::streams::prioritize::Prioritize::schedule_send,0.08
lean,grpc,65536,capacity,1,"core::ptr::drop_in_place<linkerd_stack::box_future::BoxFuture<linkerd_stack::map_err::MapErr<(),linkerd_stack::map_err::MapErr<linkerd_stack::map_err::WrapFromTarget<linkerd_app_outbound::http::logical::RouterParams<linkerd_app_outbound::http::Http<linkerd_app_outbound::sidecar::HttpSidecar>>,linkerd_app_outbound::http::logical::LogicalError>,linkerd_stack::result::ResultService<linkerd_stack::either::vendor::Either<linkerd_stack::box_service::BoxCloneSyncService<http::request::Request<linkerd_http_box::body::BoxBody>,http::response::Response<linkerd_http_box::body::BoxBody>>,linkerd_stack::result::ResultService<linkerd_stack::either::vendor::Either<linkerd_stack::box_service::BoxCloneSyncService<http::request::Request<linkerd_http_box::body::BoxBody>,http::response::Response<linkerd_http_box::body::BoxBody>>,linkerd_stack::box_service::BoxCloneSyncService<http::request::Request<linkerd_http_box::body::BoxBody>,http::response::Response<linkerd_http_box::body::BoxBody>>>>>>>>>>",0.08
lean,grpc,65536,capacity,1,linkerd_http_metrics::requests::service::measure_class,0.08
lean,grpc,65536,capacity,1,h2::proto::streams::stream::Stream::send_data,0.08
lean,grpc,65536,capacity,1,px_parse,0.08
lean,grpc,65536,capacity,1,<dmesh_l7::DirectWriter as dmesh_doca::io::TxWriter>::flush,0.08
lean,grpc,65536,capacity,1,tokio::runtime::scheduler::defer::Defer::defer,0.08
lean,grpc,65536,capacity,1,0x0000000000076f48,0.08
lean,grpc,65536,capacity,1,http::request::Builder::and_then,0.08
lean,grpc,65536,capacity,1,"h2::proto::streams::streams::Streams<B,P>::has_streams_or_other_references",0.08
lean,grpc,65536,capacity,1,<tokio::time::sleep::Sleep as core::future::future::Future>::poll,0.08
lean,grpc,65536,capacity,1,px_lane_enqueue,0.08
lean,grpc,65536,capacity,1,core::ptr::drop_in_place<h2::frame::headers::Pseudo>,0.08
lean,grpc,65536,capacity,1,<dmesh_l7::ExternalBackend as dmesh_doca::runtime::RuntimeBackend>::maintenance,0.08
lean,grpc,65536,capacity,1,tokio::runtime::task::waker::drop_waker,0.08
lean,grpc,65536,capacity,1,pthread_mutex_trylock@@GLIBC_2.34,0.08
lean,grpc,65536,capacity,1,<tokio::sync::oneshot::Receiver<T> as core::future::future::Future>::poll,0.08
lean,grpc,65536,capacity,1,linkerd_app_outbound::http::logical::policy::route::filters::apply_http_request,0.08
lean,grpc,65536,capacity,1,std::sys::pal::unix::time::Timespec::now,0.08
lean,grpc,65536,capacity,1,"h2::proto::streams::streams::Streams<B,P>::clear_expired_reset_streams",0.08
lean,grpc,65536,capacity,1,linkerd_http_route::find::{{closure}},0.08
lean,grpc,65536,capacity,1,"<linkerd_http_metrics::requests::service::RequestBody<B,C> as http_body::Body>::poll_frame",0.08
lean,grpc,65536,capacity,1,h2::proto::streams::state::State::send_close,0.08
lean,grpc,65536,capacity,1,http::header::name::HdrName::from_bytes,0.08
lean,grpc,65536,capacity,1,<hyper_util::rt::tokio::TokioIo<T> as hyper::rt::io::Write>::poll_write_vectored,0.08
lean,grpc,65536,capacity,1,"tokio::sync::mpsc::chan::Rx<T,S>::recv",0.08
lean,grpc,65536,capacity,1,"prometheus_client::metrics::family::Family<S,M,C>::get_or_create",0.08
lean,grpc,65536,capacity,1,<core::future::poll_fn::PollFn<F> as core::future::future::Future>::poll,0.08
lean,grpc,65536,capacity,1,mutex_lock,0.07
lean,grpc,65536,capacity,1,http::uri::authority::Authority::from_shared,0.07
lean,grpc,65536,capacity,1,"<E as hyper::rt::bounds::h2_client::Http2ClientConnExec<B,T>>::execute_h2_future",0.07
lean,grpc,65536,capacity,1,px_resolve_backend,0.07
lean,grpc,65536,capacity,1,h2::proto::streams::recv::Recv::release_connection_capacity,0.07
lean,grpc,65536,capacity,1,dmesh_l7::Side::release_outstanding,0.07
lean,grpc,65536,capacity,1,px_batch_submit_dma,0.07
lean,grpc,65536,capacity,1,tokio::sync::oneshot::Sender<T>::poll_closed,0.07
lean,grpc,65536,capacity,1,h2::proto::streams::flow_control::FlowControl::inc_window,0.07
lean,grpc,65536,capacity,1,h2::proto::streams::store::Ptr::unlink,0.07
lean,grpc,65536,capacity,1,tokio::util::wake::clone_arc_raw,0.07
lean,grpc,65536,capacity,1,dmesh_doca::io::DmeshIoHandle::push_segment,0.07
lean,grpc,65536,capacity,1,do_epoll_pwait.part.0,0.07
lean,grpc,65536,capacity,1,epoll_wait,0.07
lean,grpc,65536,capacity,1,read,0.07
lean,grpc,65536,capacity,1,h2::proto::streams::send::Send::check_headers,0.07
lean,grpc,65536,capacity,1,"<futures_util::future::either::Either<A,B> as core::future::future::Future>::poll",0.07
lean,grpc,65536,capacity,1,"linkerd_http_prom::record_response::response::<impl tower_service::Service<http::request::Request<linkerd_http_box::body::BoxBody>> for linkerd_http_prom::record_response::RecordDuration<M,linkerd_http_prom::record_response::response::ResponseMetrics<<M as linkerd_http_prom::stream_label::MkStreamLabel>::DurationLabels>,S>>::call",0.07
lean,grpc,65536,capacity,1,hyper::proto::h2::ping::Recorder::record_non_data,0.07
lean,grpc,65536,capacity,1,__GI___libc_write,0.07
lean,grpc,65536,capacity,1,_rjem_mallocx,0.07
lean,grpc,65536,capacity,1,tokio::sync::oneshot::Sender<T>::send,0.07
lean,grpc,65536,capacity,1,"tokio::runtime::task::harness::Harness<T,S>::complete",0.06
lean,grpc,65536,capacity,1,"core::ptr::drop_in_place<linkerd_http_box::response::BoxResponse<linkerd_trace_context::service::TraceContext<core::option::Option<linkerd_app_core::http_tracing::SpanConverter>,linkerd_error_respond::RespondService<linkerd_app_core::errors::respond::NewRespond<linkerd_app_outbound::http::server::ServerRescue>,linkerd_stack::monitor::Monitor<linkerd_app_outbound::metrics::error::http::Http,linkerd_stack::loadshed::LoadShed<tower::limit::concurrency::service::ConcurrencyLimit<linkerd_stack::box_service::BoxCloneSyncService<http::request::Request<linkerd_http_box::body::BoxBody>,http::response::Response<linkerd_http_box::body::BoxBody>>>>>>>>>",0.06
lean,grpc,65536,capacity,1,h2::proto::streams::store::Store::find_entry,0.06
lean,grpc,65536,capacity,1,"core::ptr::drop_in_place<linkerd_http_metrics::requests::service::ResponseFuture<core::pin::Pin<alloc::boxed::Box<dyn core::future::future::Future+Output = core::result::Result<http::response::Response<linkerd_http_box::body::BoxBody>,alloc::boxed::Box<dyn core::error::Error+core::marker::Sync+core::marker::Send>>+core::marker::Send>>,linkerd_app_core::classify::Response>>",0.06
lean,grpc,65536,capacity,1,tokio::runtime::driver::Driver::park_timeout,0.06
lean,grpc,65536,capacity,1,px_enqueue_unit,0.06
lean,grpc,65536,capacity,1,http::header::map::HeaderMap<T>::get_all,0.06
lean,grpc,65536,capacity,1,0x000000000001d7dc,0.06
lean,grpc,65536,capacity,1,h2::hpack::decoder::decode_int,0.06
lean,grpc,65536,capacity,1,linkerd_http_route::find::{{closure}}::{{closure}},0.06
lean,grpc,65536,capacity,1,core::ptr::drop_in_place<http::header::map::HeaderMap>,0.06
lean,grpc,65536,capacity,1,"core::ptr::drop_in_place<linkerd_stack::map_err::ResponseFuture<(),tracing::instrument::Instrumented<linkerd_stack::map_err::ResponseFuture<linkerd_stack::map_err::WrapFromTarget<linkerd_app_outbound::http::concrete::balance::Balance<linkerd_app_outbound::http::logical::Concrete<linkerd_app_outbound::http::Http<linkerd_app_outbound::sidecar::HttpSidecar>>>,linkerd_app_outbound::http::concrete::balance::BalanceError>,linkerd_stack::either::vendor::Either<futures_util::future::try_future::MapOk<linkerd_proxy_balance_queue::future::ResponseFuture<futures_util::future::try_future::ErrInto<tower::load::completion::TrackCompletionFuture<core::pin::Pin<alloc::boxed::Box<dyn core::future::future::Future+Output = core::result::Result<http::response::Response<linkerd_http_classify::channel::ResponseBody<linkerd_app_core::classify::Eos,linkerd_http_box::body::BoxBody>>,alloc::boxed::Box<dyn core::error::Error+core::marker::Sync+core::marker::Send>>+core::marker::Send>>,hyper_balance::PendingUntilFirstData,tower::load::peak_ewma::Handle>,alloc::boxed::Box<dyn core::error::Error+core::marker::Sync+core::marker::Send>>>,fn(http::response::Response<hyper_balance::PendingUntilFirstDataBody<tower::load::peak_ewma::Handle,linkerd_http_classify::channel::ResponseBody<linkerd_app_core::classify::Eos,linkerd_http_box::body::BoxBody>>>) .> http::response::Response<linkerd_http_box::body::BoxBody>>,futures_util::future::try_future::MapOk<linkerd_proxy_balance_queue::future::ResponseFuture<futures_util::future::try_future::ErrInto<linkerd_load_biaser::LoadBiaserFuture<core::pin::Pin<alloc::boxed::Box<dyn core::future::future::Future+Output = core::result::Result<http::response::Response<linkerd_http_classify::channel::ResponseBody<linkerd_app_core::classify::Eos,linkerd_http_box::body::BoxBody>>,alloc::boxed::Box<dyn core::error::Error+core::marker::Sync+core::marker::Send>>+core::marker::Send>>,http::response::Response<linkerd_http_classify::channel::ResponseBody<linkerd_app_core::classify::Eos,linkerd_http_box::body::BoxBody>>,hyper_balance::PendingUntilFirstData>,alloc::boxed::Box<dyn core::error::Error+core::marker::Sync+core::marker::Send>>>,fn(http::response::Response<hyper_balance::PendingUntilFirstDataBody<core::option::Option<linkerd_load_biaser::Handle>,linkerd_http_classify::channel::ResponseBody<linkerd_app_core::classify::Eos,linkerd_http_box::body::BoxBody>>>) .> http::response::Response<linkerd_http_box::body::BoxBody>>>>>>>",0.06
lean,grpc,65536,capacity,1,h2::share::FlowControl::release_capacity,0.06
lean,grpc,65536,capacity,1,px_ack_queue_push,0.06
lean,grpc,65536,capacity,1,h2::proto::streams::store::Store::insert,0.06
lean,grpc,65536,capacity,1,__aarch64_swp1_rel,0.06
lean,grpc,65536,capacity,1,"<linkerd_stack_tracing::Instrument<T,G,S> as core::ops::drop::Drop>::drop",0.06
lean,grpc,65536,capacity,1,"<linkerd_error_respond::RespondService<R,S> as tower_service::Service<Req>>::call",0.06
lean,grpc,65536,capacity,1,"<linkerd_http_metrics::requests::service::HttpMetrics<S,C> as tower_service::Service<http::request::Request<A>>>::call",0.06
lean,grpc,65536,capacity,1,0x0000000000006ee8,0.06
lean,grpc,65536,capacity,1,h2::frame::headers::Pseudo::set_scheme,0.06
lean,grpc,65536,capacity,1,linkerd_proxy_balance_queue::worker::PoolDriver<P>::drive::{{closure}},0.06
lean,grpc,65536,capacity,1,hrtimer_start_range_ns,0.06
lean,grpc,65536,capacity,1,hyper::proto::h2::strip_connection_headers,0.06
lean,grpc,65536,capacity,1,<linkerd_stack::loadshed::LoadShed<S> as tower_service::Service<Req>>::poll_ready,0.06
lean,grpc,65536,capacity,1,h2::proto::streams::send::Send::poll_reset,0.06
lean,grpc,65536,capacity,1,fput,0.06
lean,grpc,65536,capacity,1,linkerd_proxy_tap::registry::Registry::get_taps,0.06
lean,grpc,65536,capacity,1,<http::uri::scheme::Scheme as core::str::traits::FromStr>::from_str,0.06
lean,grpc,65536,capacity,1,"core::ptr::drop_in_place<linkerd_stack::result::ResultService<linkerd_stack::either::vendor::Either<tower::util::boxed::sync::BoxService<linkerd_io::sensor::SensorIo<linkerd_io::prefixed::PrefixedIo<linkerd_io::either::EitherIo<linkerd_meshtls::server::ServerIo<linkerd_io::either::EitherIo<linkerd_io::scoped::ScopedIo<tokio::net::tcp::stream::TcpStream>,linkerd_io::prefixed::PrefixedIo<linkerd_io::scoped::ScopedIo<tokio::net::tcp::stream::TcpStream>>>>,linkerd_io::either::EitherIo<linkerd_io::scoped::ScopedIo<tokio::net::tcp::stream::TcpStream>,linkerd_io::prefixed::PrefixedIo<linkerd_io::scoped::ScopedIo<tokio::net::tcp::stream::TcpStream>>>>>,linkerd_transport_metrics::sensor::Sensor>,(),alloc::boxed::Box<dyn core::error::Error+core::marker::Sync+core::marker::Send>>,tower::util::boxed::sync::BoxService<linkerd_io::sensor::SensorIo<linkerd_io::prefixed::PrefixedIo<linkerd_io::either::EitherIo<linkerd_meshtls::server::ServerIo<linkerd_io::either::EitherIo<linkerd_io::scoped::ScopedIo<tokio::net::tcp::stream::TcpStream>,linkerd_io::prefixed::PrefixedIo<linkerd_io::scoped::ScopedIo<tokio::net::tcp::stream::TcpStream>>>>,linkerd_io::either::EitherIo<linkerd_io::scoped::ScopedIo<tokio::net::tcp::stream::TcpStream>,linkerd_io::prefixed::PrefixedIo<linkerd_io::scoped::ScopedIo<tokio::net::tcp::stream::TcpStream>>>>>,linkerd_transport_metrics::sensor::Sensor>,(),alloc::boxed::Box<dyn core::error::Error+core::marker::Sync+core::marker::Send>>>>>",0.06
lean,grpc,65536,capacity,1,priv_doca_ctx_on_arm,0.06
lean,grpc,65536,capacity,1,doca_pe_progress@plt,0.06
lean,grpc,65536,capacity,1,"core::ptr::drop_in_place<linkerd_app_outbound::http::logical::policy::router::Router<linkerd_app_outbound::http::Http<linkerd_app_outbound::sidecar::HttpSidecar>,linkerd_http_route::http::match::MatchRequest,linkerd_proxy_client_policy::http::Filter,linkerd_proxy_client_policy::http::RouteParams>>",0.06
lean,grpc,65536,capacity,1,_rjem_je_arena_ralloc_no_move,0.06
lean,grpc,65536,capacity,1,core::ptr::drop_in_place<linkerd_app_outbound::http::logical::Concrete<linkerd_app_outbound::http::Http<linkerd_app_outbound::sidecar::HttpSidecar>>>,0.06
lean,grpc,65536,capacity,1,"alloc::sync::Arc<T,A>::drop_slow",0.06
lean,grpc,65536,capacity,1,"<alloc::vec::Vec<T,A> as core::clone::Clone>::clone",0.05
lean,grpc,65536,capacity,1,<tokio::sync::batch_semaphore::Acquire as core::future::future::Future>::poll,0.05
lean,grpc,65536,capacity,1,http::header::map::VacantEntry<T>::try_insert,0.05
lean,grpc,65536,capacity,1,set_user_sigmask,0.05
lean,grpc,65536,capacity,1,memblock_is_map_memory,0.05
lean,grpc,65536,capacity,1,bytes::buf::buf_impl::Buf::chunks_vectored,0.05
lean,grpc,65536,capacity,1,memcpy@plt,0.05
lean,grpc,65536,capacity,1,h2::proto::streams::streams::StreamRef<B>::capacity,0.05
lean,grpc,65536,capacity,1,"<linkerd_stack::either::vendor::Either<A,B> as tower_service::Service<Request>>::call",0.05
lean,grpc,65536,capacity,1,0x000000000001d7bc,0.05
lean,grpc,65536,capacity,1,0x0000000000003328,0.05
lean,grpc,65536,capacity,1,_rjem_je_tcache_bin_flush_small,0.05
lean,grpc,65536,capacity,1,doca_buf_set_data@plt,0.05
lean,grpc,65536,capacity,1,h2::frame::headers::HeaderBlock::into_encoding,0.05
lean,grpc,65536,capacity,1,doca_task_free,0.05
lean,grpc,65536,capacity,1,"<linkerd_http_classify::insert::InsertClassifyResponse<C,S> as tower_service::Service<http::request::Request<B>>>::call",0.05
lean,grpc,65536,capacity,1,0x0000000000014a84,0.05
lean,grpc,65536,capacity,1,px_request_for_reply.isra.0,0.05
lean,grpc,65536,capacity,1,tracing::span::Span::current,0.05
lean,grpc,65536,capacity,1,fsnotify_perm.part.0,0.05
lean,grpc,65536,capacity,1,"<linkerd_http_classify::channel::BroadcastClassification<C,S> as tower_service::Service<http::request::Request<ReqB>>>::call",0.05
lean,grpc,65536,capacity,1,tokio::runtime::io::scheduled_io::ScheduledIo::wake,0.05
lean,grpc,65536,capacity,1,"<linkerd_app_outbound::http::logical::policy::route::filters::ApplyFilters<A,S> as tower_service::Service<http::request::Request<B>>>::call",0.05
