run_id,stage,sequence,config,frame_bytes,offered_rps,duration_s,achieved_rps,p50_us,p99_us,scheduled,admission_drops,pending,fail,overflow,reorder,achieved_ratio,schedule_ratio,admission_drop_ratio,client_busy_cores,server_busy_cores,host_busy_cores,host_core_budget,dpu_arm_cores,tx_grow_waits,clean,reason,raw_result
scout-64-grpc-envoy-strict-pilot3-v1,pilot,3,grpc-envoy-strict,64,9113,2,9111.000,229.00,787.00,18226,0,0,0,0,0,0.999781,1.000000,0.000000,0.637311,0.626777,1.264088,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-envoy-strict-pilot3-v1.result.attempt1.txt
scout-64-grpc-envoy-strict-pilot4-v1,pilot,4,grpc-envoy-strict,64,12303,2,12301.000,202.00,313.00,24606,0,0,0,0,0,0.999837,1.000000,0.000000,0.874458,0.754104,1.628562,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-envoy-strict-pilot4-v1.result.attempt1.txt
scout-64-grpc-envoy-strict-pilot5-v1,pilot,5,grpc-envoy-strict,64,16609,2,16606.000,953.00,1297.00,33215,0,0,0,0,0,0.999819,0.999910,0.000000,0.981619,0.920092,1.901711,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-envoy-strict-pilot5-v1.result.attempt1.txt
scout-64-grpc-envoy-strict-pilot6-v1,pilot,6,grpc-envoy-strict,64,22422,2,22420.000,1225.00,1609.00,44843,0,0,0,0,0,0.999911,0.999978,0.000000,0.981747,0.923456,1.905203,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-envoy-strict-pilot6-v1.result.attempt1.txt
scout-64-grpc-envoy-strict-pilot7-v1,pilot,7,grpc-envoy-strict,64,30270,2,30292.000,1696.00,2498.00,60530,0,0,0,0,0,1.000727,0.999835,0.000000,0.982184,0.911547,1.893731,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-envoy-strict-pilot7-v1.result.attempt1.txt
scout-64-grpc-envoy-strict-pilot8-v1,pilot,8,grpc-envoy-strict,64,40865,2,40859.000,3942.00,5765.00,81724,0,0,0,0,0,0.999853,0.999927,0.000000,0.981818,0.930716,1.912534,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-envoy-strict-pilot8-v1.result.attempt1.txt
scout-64-grpc-envoy-strict-pilot9-v1,pilot,9,grpc-envoy-strict,64,55168,2,48099.000,180637.00,310017.00,101580,0,0,0,0,0,0.871864,0.920642,0.000000,0.981464,0.969093,1.950557,2,NA,0,0,achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-envoy-strict-pilot9-v1.result.attempt1.txt
scout-64-grpc-envoy-strict-validate9-v1,validate,9,grpc-envoy-strict,64,55168,10,49127.000,578511.00,1242377.51,530743,0,0,0,24806,0,0.890498,0.962049,0.000000,0.995710,0.942774,1.938484,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-envoy-strict-validate9-v1.result.attempt1.txt
scout-64-grpc-envoy-strict-validate9-v2,validate,9,grpc-envoy-strict,64,55168,10,49548.000,512739.00,1043098.00,520803,0,0,0,4077,0,0.898129,0.944031,0.000000,0.996252,0.935695,1.931947,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-envoy-strict-validate9-v2.result.attempt1.txt
scout-64-grpc-envoy-strict-backtrack8-v1,backtrack,8,grpc-envoy-strict,64,40865,10,40865.000,3581.00,4898.00,408631,0,0,0,0,0,1.000000,0.999954,0.000000,0.996215,0.898714,1.894929,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-envoy-strict-backtrack8-v1.result.attempt1.txt
scout-64-grpc-envoy-strict-backtrack8-v2,backtrack,8,grpc-envoy-strict,64,40865,10,40870.000,3653.00,5079.00,408621,0,0,0,0,0,1.000122,0.999929,0.000000,0.996191,0.898290,1.894481,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-envoy-strict-backtrack8-v2.result.attempt1.txt
scout-64-grpc-envoy-strict-refine1-v1,refine,1,grpc-envoy-strict,64,47481,10,47491.000,11587.00,18752.00,474711,0,0,0,0,0,1.000211,0.999791,0.000000,0.996190,0.913257,1.909447,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-envoy-strict-refine1-v1.result.attempt1.txt
scout-64-grpc-envoy-strict-refine1-v2,refine,1,grpc-envoy-strict,64,47481,10,47472.000,11530.00,17531.00,474765,0,0,0,0,0,0.999810,0.999905,0.000000,0.996301,0.913350,1.909651,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-envoy-strict-refine1-v2.result.attempt1.txt
scout-64-grpc-envoy-strict-refine2-v1,refine,2,grpc-envoy-strict,64,51180,10,51108.000,20031.00,35074.00,511253,0,0,0,0,0,0.998593,0.998931,0.000000,0.996045,0.949748,1.945793,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-envoy-strict-refine2-v1.result.attempt1.txt
scout-64-grpc-envoy-strict-refine2-v2,refine,2,grpc-envoy-strict,64,51180,10,51120.000,20016.00,32574.00,511550,0,0,0,0,0,0.998828,0.999512,0.000000,0.996201,0.948218,1.944419,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-envoy-strict-refine2-v2.result.attempt1.txt
scout-64-grpc-envoy-strict-refine3-v1,refine,3,grpc-envoy-strict,64,53137,10,49334.000,352370.00,751587.00,513084,0,0,0,0,0,0.928430,0.965587,0.000000,0.996104,0.938869,1.934973,2,NA,0,0,achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-envoy-strict-refine3-v1.result.attempt1.txt
scout-64-grpc-envoy-strict-refine3-v2,refine,3,grpc-envoy-strict,64,53137,10,49328.000,366976.00,745281.00,516009,0,0,0,0,0,0.928317,0.971092,0.000000,0.995827,0.941447,1.937274,2,NA,0,0,achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-envoy-strict-refine3-v2.result.attempt1.txt
scout-64-grpc-envoy-strict-refine4-v1,refine,4,grpc-envoy-strict,64,52149,10,49526.000,252901.00,529772.00,506403,0,0,0,0,0,0.949702,0.971069,0.000000,0.996169,0.937305,1.933474,2,NA,0,0,achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-envoy-strict-refine4-v1.result.attempt1.txt
scout-64-grpc-envoy-strict-refine4-v2,refine,4,grpc-envoy-strict,64,52149,10,49957.000,189817.00,479669.00,510235,0,0,0,0,0,0.957967,0.978418,0.000000,0.996104,0.937271,1.933375,2,NA,0,0,achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-envoy-strict-refine4-v2.result.attempt1.txt
scout-64-grpc-linkerd-pilot1-v1,pilot,1,grpc-linkerd,64,5000,2,4997.000,403.00,424.00,10000,0,0,0,0,0,0.999400,1.000000,0.000000,0.729286,0.632565,1.361851,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-linkerd-pilot1-v1.result.attempt1.txt
scout-64-grpc-linkerd-pilot2-v1,pilot,2,grpc-linkerd,64,6750,2,6748.000,666.00,1409.00,13499,0,0,0,0,0,0.999704,0.999926,0.000000,0.945849,0.802817,1.748666,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-linkerd-pilot2-v1.result.attempt1.txt
scout-64-grpc-linkerd-pilot3-v1,pilot,3,grpc-linkerd,64,9113,2,9112.000,1563.00,2556.00,18222,0,0,0,0,0,0.999890,0.999781,0.000000,0.971935,0.713863,1.685798,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-linkerd-pilot3-v1.result.attempt1.txt
scout-64-grpc-linkerd-pilot4-v1,pilot,4,grpc-linkerd,64,12303,2,12304.000,3183.00,4374.00,24593,0,0,0,0,0,1.000081,0.999472,0.000000,0.982095,0.754005,1.736100,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-linkerd-pilot4-v1.result.attempt1.txt
scout-64-grpc-linkerd-pilot5-v1,pilot,5,grpc-linkerd,64,16609,2,12632.000,198796.00,484266.00,33208,0,0,0,0,0,0.760552,0.999699,0.000000,0.976542,0.742167,1.718709,2,NA,0,0,achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-linkerd-pilot5-v1.result.attempt1.txt
scout-64-grpc-linkerd-validate5-v1,validate,5,grpc-linkerd,64,16609,10,9264.000,1505506.02,1505506.02,166010,0,0,61202,52373,0,0.557770,0.999518,0.000000,0.993869,0.486978,1.480847,2,NA,0,0,fail+overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-linkerd-validate5-v1.result.attempt1.txt
scout-64-grpc-linkerd-validate5-v2,validate,5,grpc-linkerd,64,16609,10,9351.000,1506610.73,1506610.73,166089,0,0,60422,52064,0,0.563008,0.999994,0.000000,0.996593,0.496262,1.492855,2,NA,0,0,fail+overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-linkerd-validate5-v2.result.attempt1.txt
scout-64-grpc-linkerd-backtrack4-v1,backtrack,4,grpc-linkerd,64,12303,10,12303.000,3244.00,4427.00,123018,0,0,0,0,0,1.000000,0.999902,0.000000,0.996227,0.766923,1.763150,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-linkerd-backtrack4-v1.result.attempt1.txt
scout-64-grpc-linkerd-backtrack4-v2,backtrack,4,grpc-linkerd,64,12303,10,12302.000,3226.00,4479.00,123021,0,0,0,0,0,0.999919,0.999927,0.000000,0.996182,0.771729,1.767911,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-linkerd-backtrack4-v2.result.attempt1.txt
scout-64-grpc-linkerd-refine1-v1,refine,1,grpc-linkerd,64,14295,10,14294.000,5717.00,8168.00,142931,0,0,0,0,0,0.999930,0.999867,0.000000,0.996509,0.826061,1.822570,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-linkerd-refine1-v1.result.attempt1.txt
scout-64-grpc-linkerd-refine1-v2,refine,1,grpc-linkerd,64,14295,10,14292.000,5767.00,8304.00,142947,0,0,0,0,0,0.999790,0.999979,0.000000,0.996384,0.825262,1.821646,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-linkerd-refine1-v2.result.attempt1.txt
scout-64-grpc-linkerd-refine2-v1,refine,2,grpc-linkerd,64,15409,10,15413.000,10075.00,17233.00,154068,0,0,0,0,0,1.000260,0.999857,0.000000,0.996448,0.850328,1.846776,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-linkerd-refine2-v1.result.attempt1.txt
scout-64-grpc-linkerd-refine2-v2,refine,2,grpc-linkerd,64,15409,10,15400.000,10089.00,16516.00,154063,0,0,0,0,0,0.999416,0.999825,0.000000,0.996147,0.852916,1.849063,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-linkerd-refine2-v2.result.attempt1.txt
scout-64-grpc-linkerd-refine3-v1,refine,3,grpc-linkerd,64,15998,10,11227.000,529145.00,1343970.65,159861,0,0,36015,38975,0,0.701775,0.999256,0.000000,0.996430,0.615012,1.611442,2,NA,0,0,fail+overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-linkerd-refine3-v1.result.attempt1.txt
scout-64-grpc-linkerd-refine3-v2,refine,3,grpc-linkerd,64,15998,10,11459.000,479287.00,1327994.49,159916,0,0,33802,36299,0,0.716277,0.999600,0.000000,0.995732,0.638614,1.634346,2,NA,0,0,fail+overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-linkerd-refine3-v2.result.attempt1.txt
scout-64-grpc-linkerd-refine4-v1,refine,4,grpc-linkerd,64,15701,10,15675.000,19953.00,43985.00,157001,0,0,0,0,0,0.998344,0.999943,0.000000,0.996844,0.866360,1.863204,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-linkerd-refine4-v1.result.attempt1.txt
scout-64-grpc-linkerd-refine4-v2,refine,4,grpc-linkerd,64,15701,10,15678.000,23669.00,48078.00,157007,0,0,0,0,0,0.998535,0.999981,0.000000,0.996729,0.867163,1.863892,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-linkerd-refine4-v2.result.attempt1.txt
scout-64-grpc-linkerd-opaque-pilot1-v1,pilot,1,grpc-linkerd-opaque,64,5000,2,4998.000,176.00,190.00,10000,0,0,0,0,0,0.999600,1.000000,0.000000,0.319350,0.279277,0.598627,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-linkerd-opaque-pilot1-v1.result.attempt1.txt
scout-64-grpc-linkerd-opaque-pilot2-v1,pilot,2,grpc-linkerd-opaque,64,6750,2,6747.000,175.00,207.00,13500,0,0,0,0,0,0.999556,1.000000,0.000000,0.435922,0.390882,0.826804,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-linkerd-opaque-pilot2-v1.result.attempt1.txt
scout-64-grpc-linkerd-opaque-pilot3-v1,pilot,3,grpc-linkerd-opaque,64,9113,2,9112.000,197.00,598.00,18226,0,0,0,0,0,0.999890,1.000000,0.000000,0.582358,0.553413,1.135771,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-linkerd-opaque-pilot3-v1.result.attempt1.txt
scout-64-grpc-linkerd-opaque-pilot4-v1,pilot,4,grpc-linkerd-opaque,64,12303,2,12300.000,194.00,223.00,24606,0,0,0,0,0,0.999756,1.000000,0.000000,0.765690,0.697200,1.462890,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-linkerd-opaque-pilot4-v1.result.attempt1.txt
scout-64-grpc-linkerd-opaque-pilot5-v1,pilot,5,grpc-linkerd-opaque,64,16609,2,16606.000,275.00,781.00,33217,0,0,0,0,0,0.999819,0.999970,0.000000,0.948686,0.902399,1.851085,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-linkerd-opaque-pilot5-v1.result.attempt1.txt
scout-64-grpc-linkerd-opaque-pilot6-v1,pilot,6,grpc-linkerd-opaque,64,22422,2,22419.000,929.00,1283.00,44839,0,0,0,0,0,0.999866,0.999889,0.000000,0.980370,0.899783,1.880153,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-linkerd-opaque-pilot6-v1.result.attempt1.txt
scout-64-grpc-linkerd-opaque-pilot7-v1,pilot,7,grpc-linkerd-opaque,64,30270,2,30274.000,1396.00,1964.00,60531,0,0,0,0,0,1.000132,0.999851,0.000000,0.981729,0.878240,1.859969,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-linkerd-opaque-pilot7-v1.result.attempt1.txt
scout-64-grpc-linkerd-opaque-pilot8-v1,pilot,8,grpc-linkerd-opaque,64,40865,2,40954.000,3255.00,5046.00,81729,0,0,0,0,0,1.002178,0.999988,0.000000,0.944577,0.869017,1.813594,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-linkerd-opaque-pilot8-v1.result.attempt1.txt
scout-64-grpc-linkerd-opaque-pilot9-v1,pilot,9,grpc-linkerd-opaque,64,55168,2,47203.000,188686.00,351629.00,102388,0,0,0,0,0,0.855623,0.927965,0.000000,0.982399,0.954030,1.936429,2,NA,0,0,achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-linkerd-opaque-pilot9-v1.result.attempt1.txt
scout-64-grpc-linkerd-opaque-validate9-v1,validate,9,grpc-linkerd-opaque,64,55168,10,48385.000,660644.00,1324602.49,516424,0,0,0,88624,0,0.877048,0.936093,0.000000,0.996402,0.934079,1.930481,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-linkerd-opaque-validate9-v1.result.attempt1.txt
scout-64-grpc-linkerd-opaque-validate9-v2,validate,9,grpc-linkerd-opaque,64,55168,10,48178.000,670113.00,1374049.11,516049,0,0,0,94973,0,0.873296,0.935414,0.000000,0.996487,0.923783,1.920270,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-linkerd-opaque-validate9-v2.result.attempt1.txt
scout-64-grpc-linkerd-opaque-backtrack8-v1,backtrack,8,grpc-linkerd-opaque,64,40865,10,40870.000,3103.00,4432.00,408631,0,0,0,0,0,1.000122,0.999954,0.000000,0.996445,0.879721,1.876166,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-linkerd-opaque-backtrack8-v1.result.attempt1.txt
scout-64-grpc-linkerd-opaque-backtrack8-v2,backtrack,8,grpc-linkerd-opaque,64,40865,10,40865.000,3109.00,4370.00,408644,0,0,0,0,0,1.000000,0.999985,0.000000,0.996274,0.876599,1.872873,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-linkerd-opaque-backtrack8-v2.result.attempt1.txt
scout-64-grpc-linkerd-opaque-refine1-v1,refine,1,grpc-linkerd-opaque,64,47481,10,47513.000,16159.00,29802.00,474763,0,0,0,0,0,1.000674,0.999901,0.000000,0.996322,0.906975,1.903297,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-linkerd-opaque-refine1-v1.result.attempt1.txt
scout-64-grpc-linkerd-opaque-refine1-v2,refine,1,grpc-linkerd-opaque,64,47481,10,47468.000,13752.00,23903.00,474792,0,0,0,0,0,0.999726,0.999962,0.000000,0.996038,0.905681,1.901719,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-linkerd-opaque-refine1-v2.result.attempt1.txt
scout-64-grpc-linkerd-opaque-refine2-v1,refine,2,grpc-linkerd-opaque,64,51180,10,48194.000,283637.00,599931.00,495961,0,0,0,0,0,0.941657,0.969052,0.000000,0.995958,0.928659,1.924617,2,NA,0,0,achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-linkerd-opaque-refine2-v1.result.attempt1.txt
scout-64-grpc-linkerd-opaque-refine2-v2,refine,2,grpc-linkerd-opaque,64,51180,10,48452.000,270546.00,589508.00,502286,0,0,0,0,0,0.946698,0.981411,0.000000,0.996111,0.923926,1.920037,2,NA,0,0,achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-linkerd-opaque-refine2-v2.result.attempt1.txt
scout-64-grpc-linkerd-opaque-refine3-v1,refine,3,grpc-linkerd-opaque,64,49296,10,49332.000,21708.00,34858.00,492683,0,0,0,0,0,1.000730,0.999438,0.000000,0.996261,0.927321,1.923582,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-linkerd-opaque-refine3-v1.result.attempt1.txt
scout-64-grpc-linkerd-opaque-refine3-v2,refine,3,grpc-linkerd-opaque,64,49296,10,49231.000,22718.00,36218.00,492838,0,0,0,0,0,0.998681,0.999753,0.000000,0.996330,0.927328,1.923658,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-linkerd-opaque-refine3-v2.result.attempt1.txt
scout-64-grpc-linkerd-opaque-refine4-v1,refine,4,grpc-linkerd-opaque,64,50229,10,48519.000,164247.00,397104.00,493122,0,0,0,0,0,0.965956,0.981748,0.000000,0.996556,0.919190,1.915746,2,NA,0,0,achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-linkerd-opaque-refine4-v1.result.attempt1.txt
scout-64-grpc-linkerd-opaque-refine4-v2,refine,4,grpc-linkerd-opaque,64,50229,10,48315.000,190881.00,423544.00,491682,0,0,0,0,0,0.961895,0.978881,0.000000,0.996348,0.917714,1.914062,2,NA,0,0,achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-64-grpc-linkerd-opaque-refine4-v2.result.attempt1.txt
scout-1024-grpc-tcp-pilot1-v1,pilot,1,grpc-tcp,1024,5000,2,4998.000,135.00,445.00,10000,0,0,0,0,0,0.999600,1.000000,0.000000,0.221131,0.211868,0.432999,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-tcp-pilot1-v1.result.attempt1.txt
scout-1024-grpc-tcp-pilot2-v1,pilot,2,grpc-tcp,1024,6750,2,6748.000,135.00,144.00,13500,0,0,0,0,0,0.999704,1.000000,0.000000,0.305494,0.272947,0.578441,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-tcp-pilot2-v1.result.attempt1.txt
scout-1024-grpc-tcp-pilot3-v1,pilot,3,grpc-tcp,1024,9113,2,9110.000,136.00,523.00,18226,0,0,0,0,0,0.999671,1.000000,0.000000,0.414779,0.378937,0.793716,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-tcp-pilot3-v1.result.attempt1.txt
scout-1024-grpc-tcp-pilot4-v1,pilot,4,grpc-tcp,1024,12303,2,12301.000,159.00,218.00,24606,0,0,0,0,0,0.999837,1.000000,0.000000,0.564177,0.505804,1.069981,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-tcp-pilot4-v1.result.attempt1.txt
scout-1024-grpc-tcp-pilot5-v1,pilot,5,grpc-tcp,1024,16609,2,16606.000,162.00,327.00,33218,0,0,0,0,0,0.999819,1.000000,0.000000,0.755943,0.711003,1.466946,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-tcp-pilot5-v1.result.attempt1.txt
scout-1024-grpc-tcp-pilot6-v1,pilot,6,grpc-tcp,1024,22422,2,22420.000,506.00,974.00,44839,0,0,0,0,0,0.999911,0.999889,0.000000,0.930055,0.817784,1.747839,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-tcp-pilot6-v1.result.attempt1.txt
scout-1024-grpc-tcp-pilot7-v1,pilot,7,grpc-tcp,1024,30270,2,29224.000,100116.00,177751.00,59537,0,0,0,0,0,0.965444,0.983432,0.000000,0.965012,0.974289,1.939301,2,NA,0,0,achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-tcp-pilot7-v1.result.attempt1.txt
scout-1024-grpc-tcp-validate7-v1,validate,7,grpc-tcp,1024,30270,10,30250.000,27898.00,62586.00,302201,0,0,0,0,0,0.999339,0.998352,0.000000,0.996300,0.993770,1.990070,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-tcp-validate7-v1.result.attempt1.txt
scout-1024-grpc-tcp-validate7-v2,validate,7,grpc-tcp,1024,30270,10,30283.000,29170.00,75674.00,302288,0,0,0,0,0,1.000429,0.998639,0.000000,0.996124,0.995907,1.992031,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-tcp-validate7-v2.result.attempt1.txt
scout-1024-grpc-tcp-pilot8-v1,pilot,8,grpc-tcp,1024,40865,2,30459.000,276015.00,568116.00,75761,0,0,0,0,0,0.745357,0.926967,0.000000,0.980039,0.980327,1.960366,2,NA,0,0,achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-tcp-pilot8-v1.result.attempt1.txt
scout-1024-grpc-tcp-validate8-v1,validate,8,grpc-tcp,1024,40865,10,24237.000,4184564.34,4184564.34,357393,0,0,0,176723,0,0.593099,0.874570,0.000000,0.996315,0.996310,1.992625,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-tcp-validate8-v1.result.attempt1.txt
scout-1024-grpc-tcp-validate8-v2,validate,8,grpc-tcp,1024,40865,10,29871.000,3122600.38,3122600.38,357486,0,0,0,156430,0,0.730968,0.874798,0.000000,0.995966,0.976923,1.972889,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-tcp-validate8-v2.result.attempt1.txt
scout-1024-grpc-tcp-refine1-v1,refine,1,grpc-tcp,1024,35171,10,25157.000,2988981.57,2988981.57,340217,0,0,0,161561,0,0.715277,0.967323,0.000000,0.996677,0.996237,1.992914,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-tcp-refine1-v1.result.attempt1.txt
