Linux 5.15.0-186-generic (rapids4) 	07/28/2026 	_x86_64_	(36 CPU)

01:17:27 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:17:28 PM  all    2.15    0.00    2.43    0.03    0.00    1.62    0.00    0.00    0.00   93.78
01:17:28 PM    0    0.00    0.00    0.00    0.00    0.00    8.65    0.00    0.00    0.00   91.35
01:17:28 PM    1    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
01:17:28 PM    2    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
01:17:28 PM    3    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
01:17:28 PM    4    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.98
01:17:28 PM    5    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
01:17:28 PM    6    3.06    0.00    5.10    0.00    0.00    0.00    0.00    0.00    0.00   91.84
01:17:28 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:17:28 PM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:17:28 PM    9    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
01:17:28 PM   10    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
01:17:28 PM   11    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
01:17:28 PM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:17:28 PM   13    2.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
01:17:28 PM   14    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
01:17:28 PM   15    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
01:17:28 PM   16    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
01:17:28 PM   17    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
01:17:28 PM   18    1.98    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   97.03
01:17:28 PM   19    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.98
01:17:28 PM   20    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
01:17:28 PM   21    1.98    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.02
01:17:28 PM   22   16.83    0.00   35.64    0.00    0.00   26.73    0.00    0.00    0.00   20.79
01:17:28 PM   23   16.16    0.00   33.33    0.00    0.00   22.22    0.00    0.00    0.00   28.28
01:17:28 PM   24    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.98
01:17:28 PM   25    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
01:17:28 PM   26    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
01:17:28 PM   27    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
01:17:28 PM   28    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
01:17:28 PM   29    4.95    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   93.07
01:17:28 PM   30    2.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   97.00
01:17:28 PM   31    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
01:17:28 PM   32    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
01:17:28 PM   33    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.98
01:17:28 PM   34    1.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.98
01:17:28 PM   35    1.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.98

01:17:28 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:17:29 PM  all    1.48    0.00    2.82    0.11    0.00    1.93    0.00    0.00    0.00   93.66
01:17:29 PM    0    0.94    0.00    0.00    0.00    0.00    8.49    0.00    0.00    0.00   90.57
01:17:29 PM    1    1.94    0.00    0.00    0.00    0.00    2.91    0.00    0.00    0.00   95.15
01:17:29 PM    2    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
01:17:29 PM    3    0.00    0.00    1.01    1.01    0.00    0.00    0.00    0.00    0.00   97.98
01:17:29 PM    4    1.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   98.00
01:17:29 PM    5    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
01:17:29 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:17:29 PM    7    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
01:17:29 PM    8    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
01:17:29 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:17:29 PM   10    0.00    0.00    1.00    1.00    0.00    1.00    0.00    0.00    0.00   97.00
01:17:29 PM   11    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
01:17:29 PM   12    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
01:17:29 PM   13    1.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.98
01:17:29 PM   14    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
