arm,protocol,size,mode,rep,symbol,self_percent
batch,grpc,64,capacity,1,_rjem_je_tcache_gc_dalloc_event_handler,0.03
batch,grpc,64,capacity,1,0x00000000000031e4,0.03
batch,grpc,64,capacity,1,0x00000000000b7a9c,0.03
batch,grpc,64,capacity,1,"core::ptr::drop_in_place<futures_util::future::try_future::into_future::IntoFuture<linkerd_stack::either::vendor::Either<core::pin::Pin<alloc::boxed::Box<dyn core::future::future::Future+Output = core::result::Result<http::response::Response<linkerd_http_box::body::BoxBody>,alloc::boxed::Box<dyn core::error::Error+core::marker::Sync+core::marker::Send>>+core::marker::Send>>,tracing::instrument::Instrumented<tower::buffer::future::ResponseFuture<core::pin::Pin<alloc::boxed::Box<dyn core::future::future::Future+Output = core::result::Result<http::response::Response<linkerd_http_box::body::BoxBody>,alloc::boxed::Box<dyn core::error::Error+core::marker::Sync+core::marker::Send>>+core::marker::Send>>>>>>>",0.03
batch,grpc,64,capacity,1,"core::ptr::drop_in_place<linkerd_app_outbound::http::logical::policy::route::extensions::SetExtensions<linkerd_http_retry::HttpRetry<linkerd_app_outbound::http::logical::policy::route::retry::RetryPolicy,linkerd_app_outbound::http::logical::policy::route::metrics::labels::Route,linkerd_app_outbound::http::logical::policy::route::Matched<linkerd_http_route::http::match::RequestMatch,linkerd_app_outbound::http::logical::policy::route::Route<linkerd_app_outbound::http::Http<linkerd_app_outbound::sidecar::HttpSidecar>,linkerd_proxy_client_policy::http::Filter,linkerd_proxy_client_policy::http::RouteParams>>,linkerd_app_outbound::http::logical::policy::route::filters::ApplyFilters<linkerd_app_outbound::http::logical::policy::route::Matched<linkerd_http_route::http::match::RequestMatch,linkerd_app_outbound::http::logical::policy::route::Route<linkerd_app_outbound::http::Http<linkerd_app_outbound::sidecar::HttpSidecar>,linkerd_proxy_client_policy::http::Filter,linkerd_proxy_client_policy::http::RouteParams>>,linkerd_stack::loadshed::LoadShed<linkerd_distribute::service::Distribute<linkerd_app_outbound::http::logical::policy::route::backend::Backend<linkerd_app_outbound::http::Http<linkerd_app_outbound::sidecar::HttpSidecar>,linkerd_proxy_client_policy::http::Filter>,linkerd_stack::box_service::BoxCloneSyncService<http::request::Request<linkerd_http_box::body::BoxBody>,http::response::Response<linkerd_http_box::body::BoxBody>>>>>>>>",0.03
batch,grpc,64,capacity,1,uaccess_ttbr0_disable,0.03
batch,grpc,64,capacity,1,tonic::codec::decode::StreamingInner::decode_chunk,0.03
batch,grpc,64,capacity,1,<linkerd_http_stream_timeouts::ResponseBody<B> as http_body::Body>::poll_frame,0.03
batch,grpc,64,capacity,1,linkerd_proxy_balance_queue::failfast::Failfast::set_ready,0.03
batch,grpc,64,capacity,1,core::ptr::drop_in_place$LT$tokio..sync..mpsc..bounded..Sender$LT$linkerd_proxy_balance_queue..message..Message$LT$http..request..Request$LT$linkerd_http_box..body..BoxBody$GT$$C$futures_util..future..try_future..ErrInto$LT$tower..load..completion..TrackCompletionFuture$LT$core..pin..Pin$LT$alloc..boxed..Box$LT$dyn$u20$core..future..future..Future$u2b$Output$u20$$u3d$$u20$core..result..Result$LT$http..response..Response$LT$linkerd_http_classify..channel..ResponseBody$LT$linkerd_app_core..classify..Eos$C$linkerd_http_box..body..BoxBody$GT$$GT$$C$alloc..boxed..Box$LT$dyn$u20$core..error..Error$u2b$core..marker..Sync$u2b$core..marker..Send$GT$$GT$$u2b$core..marker..Send$GT$$GT$$C$hyper_balance..PendingUntilFirstData$C$tower..load..peak_ewma..Handle$GT$$C$alloc..boxed..Box$LT$dyn$u20$core..error..Error$u2b$core..marker..Sync$u2b$core..marker..Send$GT$$GT$$GT$$GT$..reserve_owned..$u7b$$u7b$closure$u7d$$u7d$$GT$::h176428ae4f6ac32a,0.03
batch,grpc,64,capacity,1,0x00000000000149d0,0.03
batch,grpc,64,capacity,1,ktime_get_ts64,0.03
batch,grpc,64,capacity,1,_rjem_je_tcache_gc_event_handler,0.03
batch,grpc,64,capacity,1,__aarch64_swp8_rel,0.03
batch,grpc,64,capacity,1,"core::ptr::drop_in_place<linkerd_stack::map_err::ResponseFuture<(),linkerd_stack::map_err::ResponseFuture<linkerd_stack::map_err::WrapFromTarget<linkerd_app_outbound::http::concrete::Endpoint<linkerd_app_outbound::http::logical::Concrete<linkerd_app_outbound::http::Http<linkerd_app_outbound::sidecar::HttpSidecar>>>,linkerd_app_outbound::http::endpoint::EndpointError>,futures_util::future::try_future::MapErr<tower::spawn_ready::future::ResponseFuture<core::pin::Pin<alloc::boxed::Box<dyn core::future::future::Future+Output = core::result::Result<http::response::Response<linkerd_http_box::body::BoxBody>,alloc::boxed::Box<dyn core::error::Error+core::marker::Sync+core::marker::Send>>+core::marker::Send>>,alloc::boxed::Box<dyn core::error::Error+core::marker::Sync+core::marker::Send>>,fn(alloc::boxed::Box<dyn core::error::Error+core::marker::Sync+core::marker::Send>) .> alloc::boxed::Box<dyn core::error::Error+core::marker::Sync+core::marker::Send>>>>>",0.03
batch,grpc,64,capacity,1,0x000000000000e8c8,0.03
batch,grpc,64,capacity,1,"core::ptr::drop_in_place<linkerd_http_metrics::requests::service::RequestBody<linkerd_http_box::body::BoxBody,linkerd_app_core::classify::Class>>",0.03
batch,grpc,64,capacity,1,__fdget_pos,0.03
batch,grpc,64,capacity,1,h2::proto::streams::store::VacantEntry::insert,0.03
batch,grpc,64,capacity,1,doca_pe_request_notification@plt,0.03
batch,grpc,64,capacity,1,"core::ptr::drop_in_place<linkerd_http_classify::channel::ResponseBody<linkerd_app_core::classify::Eos,linkerd_http_box::body::BoxBody>>",0.03
batch,grpc,64,capacity,1,0x0000000000079a70,0.03
batch,grpc,64,capacity,1,core::hash::Hash::hash_slice,0.03
batch,grpc,64,capacity,1,_rjem_je_emap_deregister_interior,0.03
batch,grpc,64,capacity,1,linkerd_proxy_tap::service::_::<impl core::ops::drop::Drop for linkerd_proxy_tap::service::Body<B>>::drop,0.03
batch,grpc,64,capacity,1,0x0000000000014ae8,0.03
batch,grpc,64,capacity,1,<tokio::sync::oneshot::Receiver<T> as core::ops::drop::Drop>::drop,0.03
batch,grpc,64,capacity,1,core::ptr::drop_in_place<http::header::map::IntoIter<http::header::value::HeaderValue>>,0.03
batch,grpc,64,capacity,1,h2::proto::streams::stream::Stream::notify_capacity,0.03
batch,grpc,64,capacity,1,0x000000000001d864,0.02
batch,grpc,64,capacity,1,0x0000000000006ef0,0.02
batch,grpc,64,capacity,1,<linkerd_proxy_http::h2::Connection<B> as tower_service::Service<http::request::Request<B>>>::call,0.02
batch,grpc,64,capacity,1,0x0000000000079a90,0.02
batch,grpc,64,capacity,1,"core::ptr::drop_in_place<<futures_util::stream::futures_unordered::FuturesUnordered<Fut> as futures_core::stream::Stream>::poll_next::Bomb<tower::ready_cache::cache::Pending<core::net::socket_addr::SocketAddr,tower::load::peak_ewma::PeakEwma<linkerd_proxy_balance_gauge_endpoints::GaugeBalancerEndpoint<tower::util::boxed::sync::BoxService<http::request::Request<linkerd_http_box::body::BoxBody>,http::response::Response<linkerd_http_classify::channel::ResponseBody<linkerd_app_core::classify::Eos,linkerd_http_box::body::BoxBody>>,alloc::boxed::Box<dyn core::error::Error+core::marker::Sync+core::marker::Send>>>,hyper_balance::PendingUntilFirstData>,http::request::Request<linkerd_http_box::body::BoxBody>>>>",0.02
batch,grpc,64,capacity,1,tokio::time::sleep::Sleep::new_timeout,0.02
batch,grpc,64,capacity,1,tokio::time::sleep::sleep,0.02
batch,grpc,64,capacity,1,select_estimate_accuracy,0.02
batch,grpc,64,capacity,1,"core::ptr::drop_in_place<hyper_util::service::oneshot::Oneshot<linkerd_http_box::request::BoxRequest<hyper::body::incoming::Incoming,linkerd_proxy_http::client_handle::SetClientHandle<linkerd_stack::box_service::BoxCloneSyncService<http::request::Request<linkerd_http_box::body::BoxBody>,http::response::Response<linkerd_http_box::body::BoxBody>>>>,http::request::Request<hyper::body::incoming::Incoming>>>",0.02
batch,grpc,64,capacity,1,"<hyper::client::dispatch::Callback<T,U> as core::ops::drop::Drop>::drop",0.02
batch,grpc,64,capacity,1,0x000000000002a824,0.02
batch,grpc,64,capacity,1,0x00000000000148a0,0.02
batch,grpc,64,capacity,1,tokio::runtime::Timer::init,0.02
batch,grpc,64,capacity,1,nft_do_chain,0.02
batch,grpc,64,capacity,1,"core::ptr::drop_in_place<linkerd_stack::box_future::BoxFuture<linkerd_stack::map_err::MapErr<(),linkerd_stack::map_err::MapErr<linkerd_app_outbound::http::logical::policy::route::backend::<impl linkerd_app_outbound::http::logical::policy::route::Matched<linkerd_http_route::http::match::RequestMatch,linkerd_app_outbound::http::logical::policy::route::backend::Backend<linkerd_app_outbound::http::Http<linkerd_app_outbound::sidecar::HttpSidecar>,linkerd_proxy_client_policy::http::Filter>>>::layer<linkerd_distribute::cache::BackendCache<linkerd_app_outbound::http::logical::Concrete<linkerd_app_outbound::http::Http<linkerd_app_outbound::sidecar::HttpSidecar>>,linkerd_stack::box_service::BoxCloneSyncService<http::request::Request<linkerd_http_box::body::BoxBody>,http::response::Response<linkerd_http_box::body::BoxBody>>>,linkerd_stack::box_service::BoxCloneSyncService<http::request::Request<linkerd_http_box::body::BoxBody>,http::response::Response<linkerd_http_box::body::BoxBody>>>::{{closure}}::{{closure}}::{{closure}},linkerd_http_prom::body_data::response::RecordBodyData<linkerd_http_prom::count_reqs::CountRequests<linkerd_http_prom::status::RecordStatusCode<linkerd_http_prom::record_response::RecordDuration<linkerd_app_outbound::http::logical::policy::route::Matched<linkerd_http_route::http::match::RequestMatch,linkerd_app_outbound::http::logical::policy::route::backend::Backend<linkerd_app_outbound::http::Http<linkerd_app_outbound::sidecar::HttpSidecar>,linkerd_proxy_client_policy::http::Filter>>,linkerd_http_prom::record_response::response::ResponseMetrics<linkerd_app_outbound::http::logical::policy::route::metrics::labels::RouteBackend>,linkerd_app_outbound::http::logical::policy::route::filters::ApplyFilters<linkerd_app_outbound::http::logical::policy::route::Matched<linkerd_http_route::http::match::RequestMatch,linkerd_app_outbound::http::logical::policy::route::backend::Backend<linkerd_app_outbound::http::Http<linkerd_app_outbound::sidecar::HttpSidecar>,linkerd_proxy_client_policy::http::Filter>>,linkerd_stack::box_service::BoxCloneSyncService<http::request::Request<linkerd_http_box::body::BoxBody>,http::response::Response<linkerd_http_box::body::BoxBody>>>>,linkerd_app_outbound::http::logical::policy::route::Matched<linkerd_http_route::http::match::RequestMatch,linkerd_app_outbound::http::logical::policy::route::backend::Backend<linkerd_app_outbound::http::Http<linkerd_app_outbound::sidecar::HttpSidecar>,linkerd_proxy_client_policy::http::Filter>>,linkerd_app_outbound::http::logical::policy::route::metrics::labels::Rsp<linkerd_app_outbound::http::logical::policy::route::metrics::labels::RouteBackend,linkerd_app_outbound::http::logical::policy::route::metrics::labels::HttpRsp>>>>>>>>",0.02
batch,grpc,64,capacity,1,__fdget,0.02
batch,grpc,64,capacity,1,http::header::map::HeaderMap<T>::try_entry2,0.02
batch,grpc,64,capacity,1,0x000000000000e840,0.02
batch,grpc,64,capacity,1,core::ptr::drop_in_place<linkerd_http_retry::MetricFamilies<linkerd_app_outbound::http::logical::policy::route::metrics::labels::Route>>,0.02
batch,grpc,64,capacity,1,core::ops::function::FnOnce::call_once{{vtable.shim}},0.02
batch,grpc,64,capacity,1,doca_buf_dec_refcount,0.02
batch,grpc,64,capacity,1,"tower::ready_cache::cache::ReadyCache<K,S,Req>::push_pending",0.02
batch,grpc,64,capacity,1,core::ptr::drop_in_place<linkerd_http_box::body::Inner<linkerd_http_prom::record_response::response::RequestBody<linkerd_http_box::body::BoxBody>>>,0.02
batch,grpc,64,capacity,1,linkerd_app_outbound::http::logical::policy::route::filters::apply_http_request,0.02
batch,grpc,64,capacity,1,"core::ptr::drop_in_place<linkerd_http_prom::record_response::RecordDuration<linkerd_app_outbound::http::logical::policy::route::Matched<linkerd_http_route::http::match::RequestMatch,linkerd_app_outbound::http::logical::policy::route::backend::Backend<linkerd_app_outbound::http::Http<linkerd_app_outbound::sidecar::HttpSidecar>,linkerd_proxy_client_policy::http::Filter>>,linkerd_http_prom::record_response::response::ResponseMetrics<linkerd_app_outbound::http::logical::policy::route::metrics::labels::RouteBackend>,linkerd_app_outbound::http::logical::policy::route::filters::ApplyFilters<linkerd_app_outbound::http::logical::policy::route::Matched<linkerd_http_route::http::match::RequestMatch,linkerd_app_outbound::http::logical::policy::route::backend::Backend<linkerd_app_outbound::http::Http<linkerd_app_outbound::sidecar::HttpSidecar>,linkerd_proxy_client_policy::http::Filter>>,linkerd_stack::box_service::BoxCloneSyncService<http::request::Request<linkerd_http_box::body::BoxBody>,http::response::Response<linkerd_http_box::body::BoxBody>>>>>",0.02
batch,grpc,64,capacity,1,<tokio::sync::notify::Notified as core::ops::drop::Drop>::drop,0.02
batch,grpc,64,capacity,1,doca_task_submit@plt,0.02
batch,grpc,64,capacity,1,_rjem_realloc,0.02
batch,grpc,64,capacity,1,0x00000000000b6e88,0.02
batch,grpc,64,capacity,1,0x0000000000000484,0.02
batch,grpc,64,capacity,1,0x00000000000004e4,0.02
batch,grpc,64,capacity,1,0x00000000000b0370,0.02
batch,grpc,64,capacity,1,extent_recycle,0.02
batch,grpc,64,capacity,1,px_l7_apply_release,0.02
batch,grpc,64,capacity,1,"core::ptr::drop_in_place<<linkerd_proxy_tap::service::TapHttp<linkerd_error_respond::RespondService<linkerd_app_core::errors::respond::NewRespond<linkerd_app_outbound::http::endpoint::ClientRescue>,linkerd_http_stream_timeouts::EnforceTimeouts<linkerd_http_box::request::BoxRequest<linkerd_http_stream_timeouts::RequestBody<linkerd_http_metrics::requests::service::RequestBody<linkerd_http_box::body::BoxBody,linkerd_app_core::classify::Class>>,linkerd_app_outbound::http::handle_proxy_error_headers::HandleProxyErrorHeaders<tower::util::boxed::sync::BoxService<http::request::Request<linkerd_http_box::body::BoxBody>,http::response::Response<linkerd_http_box::body::BoxBody>,alloc::boxed::Box<dyn core::error::Error+core::marker::Sync+core::marker::Send>>>>>>,linkerd_app_outbound::http::concrete::Endpoint<linkerd_app_outbound::http::logical::Concrete<linkerd_app_outbound::http::Http<linkerd_app_gateway::http::Target>>>> as tower_service::Service<http::request::Request<linkerd_http_metrics::requests::service::RequestBody<linkerd_http_box::body::BoxBody,linkerd_app_core::classify::Class>>>>::call::{{closure}}>",0.02
batch,grpc,64,capacity,1,0x0000000000076ef0,0.01
batch,grpc,64,capacity,1,__aarch64_cas4_acq_rel,0.01
batch,grpc,64,capacity,1,mem_cgroup_handle_over_high,0.01
batch,grpc,64,capacity,1,0x000000000001dad0,0.01
batch,grpc,64,capacity,1,_rjem_je_tcache_gc_dalloc_new_event_wait,0.01
batch,grpc,64,capacity,1,<h2::share::RecvStream as core::ops::drop::Drop>::drop,0.01
batch,grpc,64,capacity,1,px_bind_worker,0.01
batch,grpc,64,capacity,1,0x0000000000000474,0.01
batch,grpc,64,capacity,1,<linkerd_http_box::body::Data as bytes::buf::buf_impl::Buf>::advance,0.01
batch,grpc,64,capacity,1,dmesh_l7_tx_batch_flush,0.01
batch,grpc,64,capacity,1,h2::proto::streams::send::Send::recv_stream_window_update,0.01
batch,grpc,64,capacity,1,_ZN4core3ptr2350drop_in_place$LT$linkerd_http_prom..record_response..ResponseFuture$LT$linkerd_app_outbound..http..logical..policy..route..metrics..LabelHttpRsp$LT$linkerd_app_outbound..http..logical..policy..route..metrics..labels..Route$GT$$C$futures_util..future..either..Either$LT$futures_util..future..either..Either$LT$futures_util..future..ready..Ready$LT$core..result..Result$LT$http..response..Response$LT$linkerd_http_box..body..BoxBody$GT$$C$alloc..boxed..Box$LT$dyn$u20$core..error..Error$u2b$core..marker..Sync$u2b$core..marker..Send$GT$$GT$$GT$$C$futures_util..future..try_future..ErrInto$LT$linkerd_app_outbound..http..logical..policy..route..filters..ResponseFuture$LT$linkerd_app_outbound..http..logical..policy..route..Matched$LT$linkerd_http_route..http..match..RequestMatch$C$linkerd_app_outbound..http..logical..policy..route..Route$LT$linkerd_app_outbound..http..Http$LT$linkerd_app_outbound..sidecar..HttpSidecar$GT$$C$linkerd_proxy_client_policy..http..Filter$C$linkerd_proxy_client_policy..http..RouteParams$GT$$GT$$C$futures_util..future..either..Either$LT$futures_util..future..try_future..MapErr$LT$core..pin..Pin$LT$alloc..boxed..Box$LT$dyn$u20$core..future..future..Future$u2b$Output$u20$$u3d$$u20$core..result..Result$LT$http..response..Response$LT$linkerd_http_box..body..BoxBody$GT$$C$alloc..boxed..Box$LT$dyn$u20$core..error..Error$u2b$core..marker..Sync$u2b$core..marker..Send$GT$$GT$$u2b$core..marker..Send$GT$$GT$$C$fn$LP$alloc..boxed..Box$LT$dyn$u20$core..error..Error$u2b$core..marker..Sync$u2b$core..marker..Send$GT$$RP$$u20$.$GT$$u20$alloc..boxed..Box$LT$dyn$u20$core..error..Error$u2b$core..marker..Sync$u2b$core..marker..Send$GT$$GT$$C$futures_util..future..ready..Ready$LT$core..result..Result$LT$http..response..Response$LT$linkerd_http_box..body..BoxBody$GT$$C$alloc..boxed..Box$LT$dyn$u20$core..error..Error$u2b$core..marker..Sync$u2b$core..marker..Send$GT$$GT$$GT$$GT$$GT$$C$alloc..boxed..Box$LT$dyn$u20$core..error..Error$u2b$core..marker..Sync$u2b$core..marker..Send$GT$$GT$$GT$$C$core..pin..Pin$LT$alloc..boxed..Box$LT$dyn$u20$core..future..future..Future$u2b$Output$u20$$u3d$$u20$core..result..Result$LT$http..response..Response$LT$linkerd_http_box..body..BoxBody$GT$$C$alloc..boxed..Box$LT$dyn$u20$core..error..Error$u2b$core..marker..Sync$u2b$core..marker..Send$GT$$GT$$u2b$core..marker..Send$GT$$GT$$GT$$GT$$GT$17hc671a705d6e8ca47E.20209,0.01
batch,grpc,64,capacity,1,"core::ptr::drop_in_place<futures_util::future::either::Either<futures_util::future::try_future::MapErr<core::pin::Pin<alloc::boxed::Box<dyn core::future::future::Future+Output = core::result::Result<http::response::Response<linkerd_http_box::body::BoxBody>,alloc::boxed::Box<dyn core::error::Error+core::marker::Sync+core::marker::Send>>+core::marker::Send>>,fn(alloc::boxed::Box<dyn core::error::Error+core::marker::Sync+core::marker::Send>) .> alloc::boxed::Box<dyn core::error::Error+core::marker::Sync+core::marker::Send>>,futures_util::future::ready::Ready<core::result::Result<http::response::Response<linkerd_http_box::body::BoxBody>,alloc::boxed::Box<dyn core::error::Error+core::marker::Sync+core::marker::Send>>>>>",0.01
batch,grpc,64,capacity,1,0x0000000000076bdc,0.01
batch,grpc,64,capacity,1,0x0000000000077014,0.01
batch,grpc,64,capacity,1,0x00000000000b6e40,0.01
batch,grpc,64,capacity,1,<linkerd_stack::loadshed::LoadShed<S> as core::clone::Clone>::clone,0.01
batch,grpc,64,capacity,1,"core::ptr::drop_in_place<futures_util::future::try_future::MapOk<linkerd_http_prom::status::RecordStatusFuture<linkerd_http_prom::record_response::ResponseFuture<linkerd_app_outbound::http::logical::policy::route::metrics::LabelHttpRsp<linkerd_app_outbound::http::logical::policy::route::metrics::labels::RouteBackend>,futures_util::future::either::Either<futures_util::future::ready::Ready<core::result::Result<http::response::Response<linkerd_http_box::body::BoxBody>,alloc::boxed::Box<dyn core::error::Error+core::marker::Sync+core::marker::Send>>>,futures_util::future::try_future::ErrInto<linkerd_app_outbound::http::logical::policy::route::filters::ResponseFuture<linkerd_app_outbound::http::logical::policy::route::Matched<linkerd_http_route::http::match::RequestMatch,linkerd_app_outbound::http::logical::policy::route::backend::Backend<linkerd_app_outbound::http::Http<linkerd_app_outbound::sidecar::HttpSidecar>,linkerd_proxy_client_policy::http::Filter>>,core::pin::Pin<alloc::boxed::Box<dyn core::future::future::Future+Output = core::result::Result<http::response::Response<linkerd_http_box::body::BoxBody>,alloc::boxed::Box<dyn core::error::Error+core::marker::Sync+core::marker::Send>>+core::marker::Send>>>,alloc::boxed::Box<dyn core::error::Error+core::marker::Sync+core::marker::Send>>>>,linkerd_app_outbound::http::logical::policy::route::metrics::LabelHttpRsp<linkerd_app_outbound::http::logical::policy::route::metrics::labels::RouteBackend>,linkerd_app_outbound::http::logical::policy::route::metrics::labels::Rsp<linkerd_app_outbound::http::logical::policy::route::metrics::labels::RouteBackend,linkerd_app_outbound::http::logical::policy::route::metrics::labels::HttpRsp>>,<linkerd_http_prom::body_data::response::RecordBodyData<linkerd_http_prom::count_reqs::CountRequests<linkerd_http_prom::status::RecordStatusCode<linkerd_http_prom::record_response::RecordDuration<linkerd_app_outbound::http::logical::policy::route::Matched<linkerd_http_route::http::match::RequestMatch,linkerd_app_outbound::http::logical::policy::route::backend::Backend<linkerd_app_outbound::http::Http<linkerd_app_outbound::sidecar::HttpSidecar>,linkerd_proxy_client_policy::http::Filter>>,linkerd_http_prom::record_response::response::ResponseMetrics<linkerd_app_outbound::http::logical::policy::route::metrics::labels::RouteBackend>,linkerd_app_outbound::http::logical::policy::route::filters::ApplyFilters<linkerd_app_outbound::http::logical::policy::route::Matched<linkerd_http_route::http::match::RequestMatch,linkerd_app_outbound::http::logical::policy::route::backend::Backend<linkerd_app_outbound::http::Http<linkerd_app_outbound::sidecar::HttpSidecar>,linkerd_proxy_client_policy::http::Filter>>,linkerd_stack::box_service::BoxCloneSyncService<http::request::Request<linkerd_http_box::body::BoxBody>,http::response::Response<linkerd_http_box::body::BoxBody>>>>,linkerd_app_outbound::http::logical::policy::route::Matched<linkerd_http_route::http::match::RequestMatch,linkerd_app_outbound::http::logical::policy::route::backend::Backend<linkerd_app_outbound::http::Http<linkerd_app_outbound::sidecar::HttpSidecar>,linkerd_proxy_client_policy::http::Filter>>,linkerd_app_outbound::http::logical::policy::route::metrics::labels::Rsp<linkerd_app_outbound::http::logical::policy::route::metrics::labels::RouteBackend,linkerd_app_outbound::http::logical::policy::route::metrics::labels::HttpRsp>>>> as tower_service::Service<http::request::Request<linkerd_http_box::body::BoxBody>>>::call::{{closure}}>>",0.01
batch,grpc,64,capacity,1,0x00000000000b0384,0.01
batch,grpc,64,capacity,1,_rjem_je_ecache_dalloc,0.01
batch,grpc,64,capacity,1,0x0000000000003200,0.01
batch,grpc,64,capacity,1,0x0000000000076808,0.01
batch,grpc,64,capacity,1,0x000000000000329c,0.01
batch,grpc,64,capacity,1,0x0000000000000494,0.01
batch,grpc,64,capacity,1,_rjem_je_arena_dalloc_bin_locked_handle_newly_empty,0.01
batch,grpc,64,capacity,1,0x00000000000004c4,0.01
batch,grpc,64,capacity,1,_rjem_je_hook_invoke_dalloc,0.01
batch,grpc,64,capacity,1,dmesh_l7_driver_stats,0.01
batch,grpc,64,capacity,1,schedule,0.01
batch,grpc,64,capacity,1,0x0000000000006eb4,0.01
batch,grpc,64,capacity,1,0x00000000000b7a14,0.01
batch,grpc,64,capacity,1,0x000000000001da10,0.01
batch,grpc,64,capacity,1,bytes::bytes_mut::shared_v_clone,0.01
batch,grpc,64,capacity,1,0x0000000000006ee8,0.01
batch,grpc,64,capacity,1,0x0000000000076c98,0.01
batch,grpc,64,capacity,1,0x000000000001d7bc,0.01
batch,grpc,64,capacity,1,finish_task_switch.isra.0,0.01
batch,grpc,64,capacity,1,<linkerd_proxy_client_policy::http::RouteParams as core::cmp::PartialEq>::eq,0.01
batch,grpc,64,capacity,1,0x0000000000003234,0.01
batch,grpc,64,capacity,1,arena_slab_alloc,0.01
batch,grpc,64,capacity,1,0x000000000001d774,0.01
batch,grpc,64,capacity,1,px_lane_retire,0.01
batch,grpc,64,capacity,1,__raw_spin_lock_irqsave,0.01
batch,grpc,64,capacity,1,0x00000000000b7a48,0.01
batch,grpc,64,capacity,1,"core::ptr::drop_in_place<core::option::Option<tower::ready_cache::cache::Pending<core::net::socket_addr::SocketAddr,tower::load::peak_ewma::PeakEwma<linkerd_proxy_balance_gauge_endpoints::GaugeBalancerEndpoint<tower::util::boxed::sync::BoxService<http::request::Request<linkerd_http_box::body::BoxBody>,http::response::Response<linkerd_http_classify::channel::ResponseBody<linkerd_app_core::classify::Eos,linkerd_http_box::body::BoxBody>>,alloc::boxed::Box<dyn core::error::Error+core::marker::Sync+core::marker::Send>>>,hyper_balance::PendingUntilFirstData>,http::request::Request<linkerd_http_box::body::BoxBody>>>>",0.01
batch,grpc,64,capacity,1,0x00000000000b7a2c,0.01
batch,grpc,64,capacity,1,"core::ptr::drop_in_place<linkerd_app_outbound::http::logical::policy::route::Matched<linkerd_http_route::http::match::RequestMatch,linkerd_app_outbound::http::logical::policy::route::backend::Backend<linkerd_app_outbound::http::Http<linkerd_app_outbound::sidecar::HttpSidecar>,linkerd_proxy_client_policy::http::Filter>>>",0.01
batch,grpc,64,capacity,1,0x0000000000005a50,0.01
batch,grpc,64,capacity,1,0x000000000001d7e4,0.01
batch,grpc,64,capacity,1,__errno_location,0.01
batch,grpc,64,capacity,1,<tokio::sync::mpsc::bounded::OwnedPermit<T> as core::ops::drop::Drop>::drop,0.01
batch,grpc,64,capacity,1,0x0000000000079aa8,0.01
batch,grpc,64,capacity,1,_rjem_je_eset_fit,0.01
batch,grpc,64,capacity,1,doca_pe_clear_notification,0.01
batch,grpc,64,capacity,1,__pm_relax,0.01
batch,grpc,64,capacity,1,0x0000000000006eec,0.01
batch,grpc,64,capacity,1,"core::ptr::drop_in_place<linkerd_app_core::errors::body::ResponseBody<linkerd_app_outbound::http::endpoint::ClientRescue,linkerd_http_stream_timeouts::ResponseBody<linkerd_http_box::body::BoxBody>>>",0.01
batch,grpc,64,capacity,1,0x0000000000000490,0.01
batch,grpc,64,capacity,1,"indexmap::map::IndexMap<K,V,S>::get_index_of",0.01
batch,grpc,64,capacity,1,tokio::runtime::task::waker::clone_waker,0.01
batch,grpc,64,capacity,1,0x0000000000076f28,0.01
batch,grpc,64,capacity,1,0x00000000000004a8,0.01
batch,grpc,64,capacity,1,__run_timers.part.0,0.01
batch,grpc,64,capacity,1,core::ptr::drop_in_place<core::option::Option<hyper::error::Error>>,0.01
batch,grpc,64,capacity,1,0x0000000000076880,0.01
batch,grpc,64,capacity,1,0x0000000000005a68,0.01
batch,grpc,64,capacity,1,linkerd_proxy_tap::registry::Registry::get_taps,0.01
batch,grpc,64,capacity,1,_rjem_je_sz_psz_quantize_floor,0.01
batch,grpc,64,capacity,1,core::ptr::drop_in_place<tokio_util::sync::poll_semaphore::PollSemaphore>,0.01
batch,grpc,64,capacity,1,0x000000000000e78c,0.01
batch,grpc,64,capacity,1,"core::ptr::drop_in_place<futures_util::future::either::Either<futures_util::future::try_future::MapErr<tower::util::oneshot::Oneshot<linkerd_stack::box_service::BoxCloneSyncService<http::request::Request<linkerd_http_box::body::BoxBody>,http::response::Response<linkerd_http_box::body::BoxBody>>,http::request::Request<linkerd_http_box::body::BoxBody>>,fn(alloc::boxed::Box<dyn core::error::Error+core::marker::Sync+core::marker::Send>) .> alloc::boxed::Box<dyn core::error::Error+core::marker::Sync+core::marker::Send>>,futures_util::future::ready::Ready<core::result::Result<http::response::Response<linkerd_http_box::body::BoxBody>,alloc::boxed::Box<dyn core::error::Error+core::marker::Sync+core::marker::Send>>>>>",0.01
batch,grpc,64,capacity,1,memset@plt,0.01
