run_id,phase,config,frame_bytes,request_body_bytes,response_body_bytes,connections,arrival,rate_index,offered_rps,reported_offered_rps,rep,duration_s,achieved_rps,gbps,request_gbps,response_gbps,p50_us,p95_us,p99_us,p999_us,p9999_us,avg_us,min_us,max_us,ok,scheduled,pending,fail,admission_drops,overflow,reorder,client_app_cores,client_app_user_cores,client_app_system_cores,server_app_cores,server_app_user_cores,server_app_system_cores,client_sidecar_cores,client_sidecar_user_cores,client_sidecar_system_cores,server_sidecar_cores,server_sidecar_user_cores,server_sidecar_system_cores,host_cgroup_cores,host_cgroup_user_cores,host_cgroup_system_cores,host_busy_cores,client_core_busy_cores,server_core_busy_cores,client_tick_busy_cores,server_tick_busy_cores,host_user_cores,host_system_cores,host_irq_cores,host_softirq_cores,system_softirq_cores,dpu_arm_cores,tx_grow_waits,nr_throttled,throttled_seconds,core_list,mpstat_file,perf_data,validation_status,served_clean,achieved_ratio,schedule_ratio,admission_drop_ratio,clean_reason
load-64-q1-grpc-linkerd-r1,load,grpc-linkerd,64,48,48,8,const,1,785,785,1,10.000,784.000,0.0008,0.0004,0.0004,691.00,862.00,988.00,1155.00,1220.00,661.49,351.94,1246.71,6250,7850,0,0,0,0,0,0.066632,0.033097,0.033535,0.099800,0.066712,0.033088,0.086169,0.064208,0.021961,0.175659,0.108496,0.067163,0.428260,0.272513,0.155747,0.350610,0.151793,0.273082,0.092952,0.257657,0.211996,0.109260,0.000000,0.029353,0.058707,NA,0,0.000000,0.000000,26;27,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/mpstat/load-64-q1-grpc-linkerd-r1.txt,NA,ok,1,0.998726,1.000000,0.000000,clean
load-64-q1-grpc-linkerd-opaque-r1,load,grpc-linkerd-opaque,64,48,48,8,const,1,2511,2511,1,10.000,2510.000,0.0026,0.0013,0.0013,186.00,509.00,546.00,600.00,630.00,273.53,129.32,640.42,23509,25110,0,0,0,0,0,0.112699,0.104170,0.008530,0.181346,0.131733,0.049613,0.053033,0.015391,0.037643,0.116935,0.028396,0.088539,0.464013,0.279690,0.184325,0.319569,0.164002,0.295931,0.171198,0.148371,0.159785,0.117393,0.000000,0.042392,0.096197,NA,0,0.000000,0.000000,28;29,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/mpstat/load-64-q1-grpc-linkerd-opaque-r1.txt,NA,ok,1,0.999602,1.000000,0.000000,clean
load-64-q1-grpc-tcp-r1,load,grpc-tcp,64,48,48,8,const,1,1694,1694,1,10.000,1694.000,0.0017,0.0009,0.0009,339.00,382.00,405.00,468.00,497.00,280.12,92.61,509.16,15340,16940,0,0,0,0,0,0.074266,0.045498,0.028768,0.235483,0.138888,0.096595,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309749,0.184386,0.125363,0.174078,0.073775,0.233761,0.068974,0.105104,0.105104,0.049267,0.000000,0.019707,0.054194,NA,0,0.000000,0.000000,22;23,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/mpstat/load-64-q1-grpc-tcp-r1.txt,NA,ok,1,1.000000,1.000000,0.000000,clean
load-64-q1-grpc-dpumesh-r1,load,grpc-dpumesh,64,48,48,8,const,1,1485,1485,1,10.000,1485.000,0.0015,0.0008,0.0008,260.00,472.00,519.00,883.00,6328.00,324.55,172.29,11712.10,13250,14850,0,0,0,0,0,0.058712,0.042332,0.016380,0.143866,0.097026,0.046840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.202578,0.139358,0.063220,0.137948,0.058443,0.142776,0.057478,0.080469,0.093607,0.044340,0.000000,0.000000,0.036129,0.257831,0,0.000000,0.000000,18;19,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/mpstat/load-64-q1-grpc-dpumesh-r1.txt,NA,ok,1,1.000000,1.000000,0.000000,clean
load-64-q2-grpc-envoy-strict-r1,load,grpc-envoy-strict,64,48,48,8,const,2,3925,3925,1,10.000,3924.000,0.0040,0.0020,0.0020,194.00,523.00,574.00,708.00,755.00,262.65,142.97,845.37,37649,39250,0,0,0,0,0,0.181291,0.125677,0.055613,0.225814,0.189687,0.036128,0.108514,0.040874,0.067639,0.167549,0.070783,0.096766,0.683168,0.427021,0.256146,0.560864,0.286664,0.389587,0.290215,0.270650,0.360323,0.185868,0.000000,0.014674,0.107608,NA,0,0.000000,0.000000,24;25,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/mpstat/load-64-q2-grpc-envoy-strict-r1.txt,NA,ok,1,0.999745,1.000000,0.000000,clean
load-64-q2-grpc-linkerd-r1,load,grpc-linkerd,64,48,48,8,const,2,2355,2355,1,10.000,2355.000,0.0024,0.0012,0.0012,343.00,748.00,795.00,858.00,894.00,404.85,287.25,1101.91,21950,23550,0,0,0,0,0,0.155091,0.102727,0.052364,0.162365,0.123079,0.039286,0.215356,0.164699,0.050657,0.257089,0.183506,0.073583,0.789901,0.574011,0.215890,0.679762,0.366639,0.415144,0.334176,0.345586,0.482517,0.128780,0.000000,0.068465,0.132040,NA,0,0.000000,0.000000,26;27,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/mpstat/load-64-q2-grpc-linkerd-r1.txt,NA,ok,1,1.000000,1.000000,0.000000,clean
load-64-q2-grpc-linkerd-opaque-r1,load,grpc-linkerd-opaque,64,48,48,8,const,2,3925,3925,1,10.000,3925.000,0.0040,0.0020,0.0020,182.00,486.00,531.00,654.00,678.00,251.87,134.99,768.55,37650,39250,0,0,0,0,0,0.174647,0.121369,0.053278,0.235736,0.186873,0.048863,0.083008,0.019698,0.063310,0.144722,0.053901,0.090820,0.638113,0.381841,0.256271,0.488907,0.254924,0.375872,0.213489,0.275417,0.290085,0.167858,0.000000,0.030964,0.083114,NA,0,0.000000,0.000000,28;29,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/mpstat/load-64-q2-grpc-linkerd-opaque-r1.txt,NA,ok,1,1.000000,1.000000,0.000000,clean
load-64-q2-grpc-tcp-r1,load,grpc-tcp,64,48,48,8,const,2,3925,3925,1,10.000,3925.000,0.0040,0.0020,0.0020,134.00,140.00,229.00,490.00,525.00,137.85,87.98,556.11,37650,39250,0,0,0,0,0,0.177601,0.013441,0.164159,0.168974,0.102165,0.066809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.346575,0.115606,0.230968,0.308694,0.176405,0.167781,0.197038,0.111655,0.095235,0.116581,0.000000,0.096877,0.147779,NA,0,0.000000,0.000000,22;23,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/mpstat/load-64-q2-grpc-tcp-r1.txt,NA,ok,1,1.000000,1.000000,0.000000,clean
load-64-q2-grpc-dpumesh-r1,load,grpc-dpumesh,64,48,48,8,const,2,3925,3925,1,10.000,3925.000,0.0040,0.0020,0.0020,247.00,410.00,530.00,5370.00,14725.00,280.20,168.78,15089.68,37650,39250,0,0,0,0,0,0.146931,0.084772,0.062159,0.219442,0.149050,0.070392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.366373,0.233822,0.132551,0.178978,0.145927,0.218045,0.065680,0.113298,0.103446,0.075532,0.000000,0.000000,0.047618,0.479464,0,0.000000,0.000000,18;19,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/mpstat/load-64-q2-grpc-dpumesh-r1.txt,NA,ok,1,1.000000,1.000000,0.000000,clean
load-64-q2-grpc-envoy-permissive-r1,load,grpc-envoy-permissive,64,48,48,8,const,2,3925,3925,1,10.000,3925.000,0.0040,0.0020,0.0020,187.00,497.00,544.00,676.00,758.00,256.77,131.21,1200.95,37650,39250,0,0,0,0,0,0.173198,0.120435,0.052763,0.230170,0.122391,0.107779,0.096430,0.032892,0.063538,0.154971,0.037119,0.117851,0.654769,0.312837,0.341931,0.468250,0.267056,0.381536,0.239835,0.228415,0.208836,0.223520,0.000000,0.035894,0.122365,NA,0,0.000000,0.000000,20;21,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/mpstat/load-64-q2-grpc-envoy-permissive-r1.txt,NA,ok,1,1.000000,1.000000,0.000000,clean
