Linux 5.15.0-186-generic (rapids4) 	08/11/2026 	_x86_64_	(36 CPU)

02:13:40 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:13:41 AM  all    6.56    0.00    2.66    0.03    0.00    0.31    0.00    0.00    0.00   90.45
02:13:41 AM    0    5.05    0.00    4.04    0.00    0.00    3.03    0.00    0.00    0.00   87.88
02:13:41 AM    1    8.25    0.00    2.06    0.00    0.00    2.06    0.00    0.00    0.00   87.63
02:13:41 AM    2    9.90    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00   86.14
02:13:41 AM    3    8.00    0.00    6.00    0.00    0.00    1.00    0.00    0.00    0.00   85.00
02:13:41 AM    4    8.08    0.00    3.03    0.00    0.00    1.01    0.00    0.00    0.00   87.88
02:13:41 AM    5    8.00    0.00    3.00    0.00    0.00    1.00    0.00    0.00    0.00   88.00
02:13:41 AM    6    9.90    0.00    4.95    0.00    0.00    0.00    0.00    0.00    0.00   85.15
02:13:41 AM    7    8.33    0.00    2.08    0.00    0.00    0.00    0.00    0.00    0.00   89.58
02:13:41 AM    8    9.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   88.00
02:13:41 AM    9    7.22    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   89.69
02:13:41 AM   10   10.10    0.00   14.14    0.00    0.00    1.01    0.00    0.00    0.00   74.75
02:13:41 AM   11    9.28    0.00    3.09    0.00    0.00    1.03    0.00    0.00    0.00   86.60
02:13:41 AM   12   12.24    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   83.67
02:13:41 AM   13    7.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   88.00
02:13:41 AM   14   11.34    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   86.60
02:13:41 AM   15    8.08    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   87.88
02:13:41 AM   16   13.40    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   83.51
02:13:41 AM   17    5.05    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   93.94
02:13:41 AM   18   43.43    0.00   13.13    0.00    0.00    0.00    0.00    0.00    0.00   43.43
02:13:41 AM   19   35.71    0.00   12.24    0.00    0.00    0.00    0.00    0.00    0.00   52.04
