role,pid,cgroup,usage_usec,user_usec,system_usec,nr_throttled,throttled_usec
client_app,21527,/sys/fs/cgroup/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-pod47e7931f_f9a9_4b84_975d_2b07bf2aecb0.slice/cri-containerd-d18cdb5fa1833284365abf6b3a0ae513f05bb31a099fa77c16a6b77a05b8cb38.scope,600456513,466438873,134017639,0,0
server_app,21144,/sys/fs/cgroup/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-pod06c6f50f_56dc_4b1d_a770_5ae395f46778.slice/cri-containerd-993f4645da68184dca02d7bdb9db73a3a31783cf2a82ba6a1f47b2106ec02dbd.scope,552407087,433176611,119230476,0,0
client_sidecar,21572,/sys/fs/cgroup/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-pod47e7931f_f9a9_4b84_975d_2b07bf2aecb0.slice/cri-containerd-4de2a350795fa3b2a3c67ddaf27900d46984dfbc845e32172eb4552399ad3a04.scope,183359166,65065921,118293244,0,0
server_sidecar,21189,/sys/fs/cgroup/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-pod06c6f50f_56dc_4b1d_a770_5ae395f46778.slice/cri-containerd-56e4eb5c6d1ae11387ee4361c81b485a1f2b1eb535daae3df59c6131d3aca95a.scope,188940639,64086715,124853923,0,0
