cpu,101904171,443633,45188786,2946733475,1686235,0,4385176,0
cpu18,1962366,390,963416,83573876,27506,0,16002,0
cpu19,1755821,224,851158,84043403,31199,0,12677,0
sched_cpu18,31606249272369
sched_cpu19,27971468806626
