run_id,phase,config,frame_bytes,request_body_bytes,response_body_bytes,connections,arrival,rate_index,offered_rps,reported_offered_rps,rep,duration_s,achieved_rps,gbps,request_gbps,response_gbps,p50_us,p95_us,p99_us,p999_us,p9999_us,avg_us,min_us,max_us,ok,scheduled,pending,fail,admission_drops,overflow,reorder,client_app_cores,client_app_user_cores,client_app_system_cores,server_app_cores,server_app_user_cores,server_app_system_cores,client_sidecar_cores,client_sidecar_user_cores,client_sidecar_system_cores,server_sidecar_cores,server_sidecar_user_cores,server_sidecar_system_cores,host_cgroup_cores,host_cgroup_user_cores,host_cgroup_system_cores,host_busy_cores,client_core_busy_cores,server_core_busy_cores,client_tick_busy_cores,server_tick_busy_cores,host_user_cores,host_system_cores,host_irq_cores,host_softirq_cores,system_softirq_cores,dpu_arm_cores,tx_grow_waits,nr_throttled,throttled_seconds,core_list,mpstat_file,perf_data,validation_status,served_clean,achieved_ratio,schedule_ratio,admission_drop_ratio,clean_reason
idle-0-q0-grpc-envoy-strict-r1,idle,grpc-envoy-strict,0,0,0,8,none,0,0,0,1,5,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000663,0.000231,0.000432,0.003893,0.000852,0.003041,0.004171,0.000877,0.003294,0.008727,0.001960,0.006767,0.003897,0.004087,0.004948,0.001948,0.001948,0.000000,0.003897,0.000000,0.000000,0.031175,NA,NA,0.000000,0.000000,24;25,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/mpstat/idle-0-q0-grpc-envoy-strict-r1.txt,NA,ok,NA,NA,NA,NA,idle
idle-0-q0-grpc-linkerd-r1,idle,grpc-linkerd,0,0,0,8,none,0,0,0,1,5,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000322,0.000252,0.000071,0.000176,0.000176,0.000000,0.000088,0.000073,0.000015,0.000586,0.000501,0.000086,0.000000,0.000967,0.000571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027250,NA,NA,0.000000,0.000000,26;27,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/mpstat/idle-0-q0-grpc-linkerd-r1.txt,NA,ok,NA,NA,NA,NA,idle
idle-0-q0-grpc-linkerd-opaque-r1,idle,grpc-linkerd-opaque,0,0,0,8,none,0,0,0,1,5,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000388,0.000302,0.000085,0.000041,0.000041,0.000000,0.000139,0.000000,0.000139,0.000568,0.000343,0.000224,0.000000,0.001315,0.000698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027263,NA,NA,0.000000,0.000000,28;29,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/mpstat/idle-0-q0-grpc-linkerd-opaque-r1.txt,NA,ok,NA,NA,NA,NA,idle
idle-0-q0-grpc-tcp-r1,idle,grpc-tcp,0,0,0,8,none,0,0,0,1,5,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000261,0.000154,0.000107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000261,0.000154,0.000107,0.000000,0.000157,0.000287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.039283,NA,NA,0.000000,0.000000,22;23,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/mpstat/idle-0-q0-grpc-tcp-r1.txt,NA,ok,NA,NA,NA,NA,idle
idle-0-q0-grpc-dpumesh-r1,idle,grpc-dpumesh,0,0,0,8,none,0,0,0,1,5,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000091,0.000091,0.000000,0.000452,0.000226,0.000226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000543,0.000317,0.000226,0.000000,0.000145,0.000548,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.039282,0.121775,NA,0.000000,0.000000,18;19,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/mpstat/idle-0-q0-grpc-dpumesh-r1.txt,NA,ok,NA,NA,NA,NA,idle
idle-0-q0-grpc-envoy-permissive-r1,idle,grpc-envoy-permissive,0,0,0,8,none,0,0,0,1,5,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000568,0.000000,0.000568,0.003884,0.001065,0.002819,0.003647,0.000643,0.003004,0.008099,0.001708,0.006391,0.003900,0.003876,0.004246,0.001950,0.001950,0.001950,0.001950,0.000000,0.000000,0.031199,NA,NA,0.000000,0.000000,20;21,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/mpstat/idle-0-q0-grpc-envoy-permissive-r1.txt,NA,ok,NA,NA,NA,NA,idle
idle-0-q0-grpc-linkerd-r2,idle,grpc-linkerd,0,0,0,8,none,0,0,0,2,5,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000268,0.000000,0.000268,0.000116,0.000000,0.000116,0.000084,0.000070,0.000014,0.000468,0.000070,0.000398,0.000000,0.000680,0.000394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033199,NA,NA,0.000000,0.000000,26;27,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/mpstat/idle-0-q0-grpc-linkerd-r2.txt,NA,ok,NA,NA,NA,NA,idle
idle-0-q0-grpc-linkerd-opaque-r2,idle,grpc-linkerd-opaque,0,0,0,8,none,0,0,0,2,5,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000398,0.000398,0.000000,0.000050,0.000050,0.000000,0.000185,0.000185,0.000000,0.000633,0.000633,0.000000,0.001945,0.000756,0.000785,0.000000,0.001945,0.001945,0.000000,0.000000,0.000000,0.040849,NA,NA,0.000000,0.000000,28;29,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/mpstat/idle-0-q0-grpc-linkerd-opaque-r2.txt,NA,ok,NA,NA,NA,NA,idle
idle-0-q0-grpc-tcp-r2,idle,grpc-tcp,0,0,0,8,none,0,0,0,2,5,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000268,0.000000,0.000268,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000268,0.000000,0.000268,0.000000,0.000013,0.000485,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.035348,NA,NA,0.000000,0.000000,22;23,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/mpstat/idle-0-q0-grpc-tcp-r2.txt,NA,ok,NA,NA,NA,NA,idle
idle-0-q0-grpc-dpumesh-r2,idle,grpc-dpumesh,0,0,0,8,none,0,0,0,2,5,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000090,0.000000,0.000090,0.000439,0.000437,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000529,0.000437,0.000092,0.001965,0.000369,0.000652,0.001965,0.000000,0.000000,0.000000,0.000000,0.001965,0.031434,0.119841,NA,0.000000,0.000000,18;19,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/mpstat/idle-0-q0-grpc-dpumesh-r2.txt,NA,ok,NA,NA,NA,NA,idle
